,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
18230,2017,4,A,골목상권,1000107,성덕정길,26,54,318893227
18231,2017,3,A,골목상권,1000107,성덕정길,26,54,318893227
18232,2017,2,A,골목상권,1000107,성덕정길,26,54,318893227
18233,2017,1,A,골목상권,1000107,성덕정길,26,54,318893227
18234,2017,4,A,골목상권,1000106,성덕정17길,26,58,301564177
18235,2017,3,A,골목상권,1000106,성덕정17길,26,58,301564177
18236,2017,2,A,골목상권,1000106,성덕정17길,26,58,301564177
18237,2017,1,A,골목상권,1000106,성덕정17길,26,58,301564177
18238,2017,4,A,골목상권,1000105,서울숲2길,12,68,355886024
18239,2017,3,A,골목상권,1000105,서울숲2길,12,68,355886024
18240,2017,2,A,골목상권,1000105,서울숲2길,12,68,355886024
18241,2017,1,A,골목상권,1000105,서울숲2길,12,68,355886024
18242,2017,4,A,골목상권,1000104,상원길,6,46,171932239
18243,2017,3,A,골목상권,1000104,상원길,6,46,171932239
18244,2017,2,A,골목상권,1000104,상원길,6,46,171932239
18245,2017,1,A,골목상권,1000104,상원길,6,46,171932239
18246,2017,4,A,골목상권,1000103,상원12길,6,58,203916399
18247,2017,3,A,골목상권,1000103,상원12길,6,58,203916399
18248,2017,2,A,골목상권,1000103,상원12길,6,58,203916399
18249,2017,1,A,골목상권,1000103,상원12길,6,58,203916399
18250,2017,4,A,골목상권,1000102,사근동길,19,41,93375047
18251,2017,3,A,골목상권,1000102,사근동길,19,41,93375047
18252,2017,2,A,골목상권,1000102,사근동길,19,41,93375047
18253,2017,1,A,골목상권,1000102,사근동길,19,41,93375047
18254,2017,4,A,골목상권,1000101,무학봉길,7,72,238834211
18255,2017,3,A,골목상권,1000101,무학봉길,7,72,238834211
18256,2017,2,A,골목상권,1000101,무학봉길,7,72,238834211
18257,2017,1,A,골목상권,1000101,무학봉길,7,72,238834211
18258,2017,4,A,골목상권,1000100,무학봉28길,4,40,123445971
18259,2017,3,A,골목상권,1000100,무학봉28길,4,40,123445971
18260,2017,2,A,골목상권,1000100,무학봉28길,4,40,123445971
18261,2017,1,A,골목상권,1000100,무학봉28길,4,40,123445971
18262,2017,4,A,골목상권,1000099,무학로6길,7,37,138689493
18263,2017,3,A,골목상권,1000099,무학로6길,7,37,138689493
18264,2017,2,A,골목상권,1000099,무학로6길,7,37,138689493
18265,2017,1,A,골목상권,1000099,무학로6길,7,37,138689493
18266,2017,4,A,골목상권,1000098,무수막길,18,63,181414834
18267,2017,3,A,골목상권,1000098,무수막길,18,63,181414834
18268,2017,2,A,골목상권,1000098,무수막길,18,63,181414834
18269,2017,1,A,골목상권,1000098,무수막길,18,63,181414834
18270,2017,4,A,골목상권,1000097,매봉길,6,72,317205481
18271,2017,3,A,골목상권,1000097,매봉길,6,72,317205481
18272,2017,2,A,골목상권,1000097,매봉길,6,72,317205481
18273,2017,1,A,골목상권,1000097,매봉길,6,72,317205481
18274,2017,4,A,골목상권,1000096,마조로1길,26,61,138329360
18275,2017,3,A,골목상권,1000096,마조로1길,26,61,138329360
18276,2017,2,A,골목상권,1000096,마조로1길,26,61,138329360
18277,2017,1,A,골목상권,1000096,마조로1길,26,61,138329360
18278,2017,4,A,골목상권,1000095,마조로16길,20,67,203016883
18279,2017,3,A,골목상권,1000095,마조로16길,20,67,203016883
18280,2017,2,A,골목상권,1000095,마조로16길,20,67,203016883
18281,2017,1,A,골목상권,1000095,마조로16길,20,67,203016883
18282,2017,4,A,골목상권,1000094,마장로39길,6,71,250570601
18283,2017,3,A,골목상권,1000094,마장로39길,6,71,250570601
18284,2017,2,A,골목상권,1000094,마장로39길,6,71,250570601
18285,2017,1,A,골목상권,1000094,마장로39길,6,71,250570601
18286,2017,4,A,골목상권,1000093,마장로27길,10,41,128734458
18287,2017,3,A,골목상권,1000093,마장로27길,10,41,128734458
18288,2017,2,A,골목상권,1000093,마장로27길,10,41,128734458
18289,2017,1,A,골목상권,1000093,마장로27길,10,41,128734458
18290,2017,4,A,골목상권,1000092,뚝섬로5길,13,72,263590690
18291,2017,3,A,골목상권,1000092,뚝섬로5길,13,72,263590690
18292,2017,2,A,골목상권,1000092,뚝섬로5길,13,72,263590690
18293,2017,1,A,골목상권,1000092,뚝섬로5길,13,72,263590690
18294,2017,4,A,골목상권,1000091,둘레9길,23,56,333770812
18295,2017,3,A,골목상권,1000091,둘레9길,23,56,333770812
18296,2017,2,A,골목상권,1000091,둘레9길,23,56,333770812
18297,2017,1,A,골목상권,1000091,둘레9길,23,56,333770812
18298,2017,4,A,골목상권,1000090,금호산길,69,59,161041418
18299,2017,3,A,골목상권,1000090,금호산길,69,59,161041418
18300,2017,2,A,골목상권,1000090,금호산길,69,59,161041418
18301,2017,1,A,골목상권,1000090,금호산길,69,59,161041418
18302,2017,4,A,골목상권,1000089,금호산2길,36,53,150639395
18303,2017,3,A,골목상권,1000089,금호산2길,36,53,150639395
18304,2017,2,A,골목상권,1000089,금호산2길,36,53,150639395
18305,2017,1,A,골목상권,1000089,금호산2길,36,53,150639395
18306,2017,4,A,골목상권,1000088,고산자로6길,61,54,160087851
18307,2017,3,A,골목상권,1000088,고산자로6길,61,54,160087851
18308,2017,2,A,골목상권,1000088,고산자로6길,61,54,160087851
18309,2017,1,A,골목상권,1000088,고산자로6길,61,54,160087851
18310,2017,4,A,골목상권,1000087,후암로28길,119,72,255117553
18311,2017,3,A,골목상권,1000087,후암로28길,119,72,255117553
18312,2017,2,A,골목상권,1000087,후암로28길,119,72,255117553
18313,2017,1,A,골목상권,1000087,후암로28길,119,72,255117553
18314,2017,4,A,골목상권,1000086,효창원로39길,82,56,197220312
18315,2017,3,A,골목상권,1000086,효창원로39길,82,56,197220312
18316,2017,2,A,골목상권,1000086,효창원로39길,82,56,197220312
18317,2017,1,A,골목상권,1000086,효창원로39길,82,56,197220312
18318,2017,4,A,골목상권,1000085,회나무로13길,22,79,313629068
18319,2017,3,A,골목상권,1000085,회나무로13길,22,79,313629068
18320,2017,2,A,골목상권,1000085,회나무로13길,22,79,313629068
18321,2017,1,A,골목상권,1000085,회나무로13길,22,79,313629068
18322,2017,4,A,골목상권,1000084,한남대로20길,7,52,263909840
18323,2017,3,A,골목상권,1000084,한남대로20길,7,52,263909840
18324,2017,2,A,골목상권,1000084,한남대로20길,7,52,263909840
18325,2017,1,A,골목상권,1000084,한남대로20길,7,52,263909840
18326,2017,4,A,골목상권,1000082,한강대로7길,6,47,328920918
18327,2017,3,A,골목상권,1000082,한강대로7길,6,47,328920918
18328,2017,2,A,골목상권,1000082,한강대로7길,6,47,328920918
18329,2017,1,A,골목상권,1000082,한강대로7길,6,47,328920918
18330,2017,4,A,골목상권,1000081,한강대로62길,7,52,329829167
18331,2017,3,A,골목상권,1000081,한강대로62길,7,52,329829167
18332,2017,2,A,골목상권,1000081,한강대로62길,7,52,329829167
18333,2017,1,A,골목상권,1000081,한강대로62길,7,52,329829167
18334,2017,4,A,골목상권,1000080,한강대로52길,11,42,273779365
18335,2017,3,A,골목상권,1000080,한강대로52길,11,42,273779365
18336,2017,2,A,골목상권,1000080,한강대로52길,11,42,273779365
18337,2017,1,A,골목상권,1000080,한강대로52길,11,42,273779365
18338,2017,4,A,골목상권,1000079,한강대로43길,4,60,460190029
18339,2017,3,A,골목상권,1000079,한강대로43길,4,60,460190029
18340,2017,2,A,골목상권,1000079,한강대로43길,4,60,460190029
18341,2017,1,A,골목상권,1000079,한강대로43길,4,60,460190029
18342,2017,4,A,골목상권,1000078,한강대로15길,7,39,252652381
18343,2017,3,A,골목상권,1000078,한강대로15길,7,39,252652381
18344,2017,2,A,골목상권,1000078,한강대로15길,7,39,252652381
18345,2017,1,A,골목상권,1000078,한강대로15길,7,39,252652381
18346,2017,4,A,골목상권,1000077,한강대로104길,25,68,295342416
18347,2017,3,A,골목상권,1000077,한강대로104길,25,68,295342416
18348,2017,2,A,골목상권,1000077,한강대로104길,25,68,295342416
18349,2017,1,A,골목상권,1000077,한강대로104길,25,68,295342416
18350,2017,4,A,골목상권,1000076,청파로73길,58,49,203433145
18351,2017,3,A,골목상권,1000076,청파로73길,58,49,203433145
18352,2017,2,A,골목상권,1000076,청파로73길,58,49,203433145
18353,2017,1,A,골목상권,1000076,청파로73길,58,49,203433145
18354,2017,4,A,골목상권,1000075,청파로71길,124,65,187656495
18355,2017,3,A,골목상권,1000075,청파로71길,124,65,187656495
18356,2017,2,A,골목상권,1000075,청파로71길,124,65,187656495
18357,2017,1,A,골목상권,1000075,청파로71길,124,65,187656495
18358,2017,4,A,골목상권,1000074,청파로47나길,81,56,188610780
18359,2017,3,A,골목상권,1000074,청파로47나길,81,56,188610780
18360,2017,2,A,골목상권,1000074,청파로47나길,81,56,188610780
18361,2017,1,A,골목상권,1000074,청파로47나길,81,56,188610780
18362,2017,4,A,골목상권,1000073,청파로47길,11,52,147798341
18363,2017,3,A,골목상권,1000073,청파로47길,11,52,147798341
18364,2017,2,A,골목상권,1000073,청파로47길,11,52,147798341
18365,2017,1,A,골목상권,1000073,청파로47길,11,52,147798341
18366,2017,4,A,골목상권,1000072,장문로45길,33,53,315682453
18367,2017,3,A,골목상권,1000072,장문로45길,33,53,315682453
18368,2017,2,A,골목상권,1000072,장문로45길,33,53,315682453
18369,2017,1,A,골목상권,1000072,장문로45길,33,53,315682453
18370,2017,4,A,골목상권,1000071,이태원로54길,30,95,357900379
18371,2017,3,A,골목상권,1000071,이태원로54길,30,95,357900379
18372,2017,2,A,골목상권,1000071,이태원로54길,30,95,357900379
18373,2017,1,A,골목상권,1000071,이태원로54길,30,95,357900379
18374,2017,4,A,골목상권,1000070,이태원로27길,11,103,447487607
18375,2017,3,A,골목상권,1000070,이태원로27길,11,103,447487607
18376,2017,2,A,골목상권,1000070,이태원로27길,11,103,447487607
18377,2017,1,A,골목상권,1000070,이태원로27길,11,103,447487607
18378,2017,4,A,골목상권,1000069,이촌로22길,49,60,276979389
18379,2017,3,A,골목상권,1000069,이촌로22길,49,60,276979389
18380,2017,2,A,골목상권,1000069,이촌로22길,49,60,276979389
18381,2017,1,A,골목상권,1000069,이촌로22길,49,60,276979389
18382,2017,4,A,골목상권,1000068,원효로89길,9,53,189948192
18383,2017,3,A,골목상권,1000068,원효로89길,9,53,189948192
18384,2017,2,A,골목상권,1000068,원효로89길,9,53,189948192
18385,2017,1,A,골목상권,1000068,원효로89길,9,53,189948192
18386,2017,4,A,골목상권,1000067,원효로53길,15,60,214371785
18387,2017,3,A,골목상권,1000067,원효로53길,15,60,214371785
18388,2017,2,A,골목상권,1000067,원효로53길,15,60,214371785
18389,2017,1,A,골목상권,1000067,원효로53길,15,60,214371785
18390,2017,4,A,골목상권,1000066,원효로41길,16,65,248255952
18391,2017,3,A,골목상권,1000066,원효로41길,16,65,248255952
18392,2017,2,A,골목상권,1000066,원효로41길,16,65,248255952
18393,2017,1,A,골목상권,1000066,원효로41길,16,65,248255952
18394,2017,4,A,골목상권,1000065,원효로19길,22,55,222450506
18395,2017,3,A,골목상권,1000065,원효로19길,22,55,222450506
18396,2017,2,A,골목상권,1000065,원효로19길,22,55,222450506
18397,2017,1,A,골목상권,1000065,원효로19길,22,55,222450506
18398,2017,4,A,골목상권,1000064,우사단로4길,22,41,268497980
18399,2017,3,A,골목상권,1000064,우사단로4길,22,41,268497980
18400,2017,2,A,골목상권,1000064,우사단로4길,22,41,268497980
18401,2017,1,A,골목상권,1000064,우사단로4길,22,41,268497980
18402,2017,4,A,골목상권,1000063,우사단로14길,15,73,387533129
18403,2017,3,A,골목상권,1000063,우사단로14길,15,73,387533129
18404,2017,2,A,골목상권,1000063,우사단로14길,15,73,387533129
18405,2017,1,A,골목상권,1000063,우사단로14길,15,73,387533129
18406,2017,4,A,골목상권,1000062,우사단로10길,48,61,362932679
18407,2017,3,A,골목상권,1000062,우사단로10길,48,61,362932679
18408,2017,2,A,골목상권,1000062,우사단로10길,48,61,362932679
18409,2017,1,A,골목상권,1000062,우사단로10길,48,61,362932679
18410,2017,4,A,골목상권,1000061,신흥로20길,112,49,155983878
18411,2017,3,A,골목상권,1000061,신흥로20길,112,49,155983878
18412,2017,2,A,골목상권,1000061,신흥로20길,112,49,155983878
18413,2017,1,A,골목상권,1000061,신흥로20길,112,49,155983878
18414,2017,4,A,골목상권,1000060,소월로20길,42,49,179327855
18415,2017,3,A,골목상권,1000060,소월로20길,42,49,179327855
18416,2017,2,A,골목상권,1000060,소월로20길,42,49,179327855
18417,2017,1,A,골목상권,1000060,소월로20길,42,49,179327855
18418,2017,4,A,골목상권,1000059,서빙고로71길,72,53,367774515
18419,2017,3,A,골목상권,1000059,서빙고로71길,72,53,367774515
18420,2017,2,A,골목상권,1000059,서빙고로71길,72,53,367774515
18421,2017,1,A,골목상권,1000059,서빙고로71길,72,53,367774515
18422,2017,4,A,골목상권,1000058,백범로90길,9,82,427188184
18423,2017,3,A,골목상권,1000058,백범로90길,9,82,427188184
18424,2017,2,A,골목상권,1000058,백범로90길,9,82,427188184
18425,2017,1,A,골목상권,1000058,백범로90길,9,82,427188184
18426,2017,4,A,골목상권,1000057,백범로79길,91,64,216778411
18427,2017,3,A,골목상권,1000057,백범로79길,91,64,216778411
18428,2017,2,A,골목상권,1000057,백범로79길,91,64,216778411
18429,2017,1,A,골목상권,1000057,백범로79길,91,64,216778411
18430,2017,4,A,골목상권,1000056,두텁바위로1길,38,62,268455531
18431,2017,3,A,골목상권,1000056,두텁바위로1길,38,62,268455531
18432,2017,2,A,골목상권,1000056,두텁바위로1길,38,62,268455531
18433,2017,1,A,골목상권,1000056,두텁바위로1길,38,62,268455531
18434,2017,4,A,골목상권,1000055,대사관로34길,35,47,316030238
18435,2017,3,A,골목상권,1000055,대사관로34길,35,47,316030238
18436,2017,2,A,골목상권,1000055,대사관로34길,35,47,316030238
18437,2017,1,A,골목상권,1000055,대사관로34길,35,47,316030238
18438,2017,4,A,골목상권,1000054,녹사평대로46길,22,77,279605177
18439,2017,3,A,골목상권,1000054,녹사평대로46길,22,77,279605177
18440,2017,2,A,골목상권,1000054,녹사평대로46길,22,77,279605177
18441,2017,1,A,골목상권,1000054,녹사평대로46길,22,77,279605177
18442,2017,4,A,골목상권,1000053,녹사평대로40나길,7,123,434193750
18443,2017,3,A,골목상권,1000053,녹사평대로40나길,7,123,434193750
18444,2017,2,A,골목상권,1000053,녹사평대로40나길,7,123,434193750
18445,2017,1,A,골목상권,1000053,녹사평대로40나길,7,123,434193750
18446,2017,4,A,골목상권,1000052,녹사평대로32길,8,65,356054266
18447,2017,3,A,골목상권,1000052,녹사평대로32길,8,65,356054266
18448,2017,2,A,골목상권,1000052,녹사평대로32길,8,65,356054266
18449,2017,1,A,골목상권,1000052,녹사평대로32길,8,65,356054266
18450,2017,4,A,골목상권,1000051,녹사평대로26길,10,61,359515007
18451,2017,3,A,골목상권,1000051,녹사평대로26길,10,61,359515007
18452,2017,2,A,골목상권,1000051,녹사평대로26길,10,61,359515007
18453,2017,1,A,골목상권,1000051,녹사평대로26길,10,61,359515007
18454,2017,4,A,골목상권,1000050,녹사평대로11길,4,60,196766667
18455,2017,3,A,골목상권,1000050,녹사평대로11길,4,60,196766667
18456,2017,2,A,골목상권,1000050,녹사평대로11길,4,60,196766667
18457,2017,1,A,골목상권,1000050,녹사평대로11길,4,60,196766667
18458,2017,4,A,골목상권,1000049,퇴계로90길,24,49,151448988
18459,2017,3,A,골목상권,1000049,퇴계로90길,24,49,151448988
18460,2017,2,A,골목상권,1000049,퇴계로90길,24,49,151448988
18461,2017,1,A,골목상권,1000049,퇴계로90길,24,49,151448988
18462,2017,4,A,골목상권,1000048,퇴계로8길,13,84,190723812
18463,2017,3,A,골목상권,1000048,퇴계로8길,13,84,190723812
18464,2017,2,A,골목상권,1000048,퇴계로8길,13,84,190723812
18465,2017,1,A,골목상권,1000048,퇴계로8길,13,84,190723812
18466,2017,4,A,골목상권,1000047,퇴계로56길,6,50,135036111
18467,2017,3,A,골목상권,1000047,퇴계로56길,6,50,135036111
18468,2017,2,A,골목상권,1000047,퇴계로56길,6,50,135036111
18469,2017,1,A,골목상권,1000047,퇴계로56길,6,50,135036111
18470,2017,4,A,골목상권,1000046,퇴계로46길,7,34,105979692
18471,2017,3,A,골목상권,1000046,퇴계로46길,7,34,105979692
18472,2017,2,A,골목상권,1000046,퇴계로46길,7,34,105979692
18473,2017,1,A,골목상권,1000046,퇴계로46길,7,34,105979692
18474,2017,4,A,골목상권,1000045,퇴계로18길,4,73,154104167
18475,2017,3,A,골목상권,1000045,퇴계로18길,4,73,154104167
18476,2017,2,A,골목상권,1000045,퇴계로18길,4,73,154104167
18477,2017,1,A,골목상권,1000045,퇴계로18길,4,73,154104167
18478,2017,4,A,골목상권,1000044,퇴계로12길,7,49,143884496
18479,2017,3,A,골목상권,1000044,퇴계로12길,7,49,143884496
18480,2017,2,A,골목상권,1000044,퇴계로12길,7,49,143884496
18481,2017,1,A,골목상권,1000044,퇴계로12길,7,49,143884496
18482,2017,4,A,골목상권,1000043,청구로1길,10,47,134970541
18483,2017,3,A,골목상권,1000043,청구로1길,10,47,134970541
18484,2017,2,A,골목상권,1000043,청구로1길,10,47,134970541
18485,2017,1,A,골목상권,1000043,청구로1길,10,47,134970541
18486,2017,4,A,골목상권,1000042,청구로17길,32,65,187181615
18487,2017,3,A,골목상권,1000042,청구로17길,32,65,187181615
18488,2017,2,A,골목상권,1000042,청구로17길,32,65,187181615
18489,2017,1,A,골목상권,1000042,청구로17길,32,65,187181615
18490,2017,4,A,골목상권,1000041,장충단로8길,22,59,166303180
18491,2017,3,A,골목상권,1000041,장충단로8길,22,59,166303180
18492,2017,2,A,골목상권,1000041,장충단로8길,22,59,166303180
18493,2017,1,A,골목상권,1000041,장충단로8길,22,59,166303180
18494,2017,4,A,골목상권,1000038,동호로8길,18,47,137712630
18495,2017,3,A,골목상권,1000038,동호로8길,18,47,137712630
18496,2017,2,A,골목상권,1000038,동호로8길,18,47,137712630
18497,2017,1,A,골목상권,1000038,동호로8길,18,47,137712630
18498,2017,4,A,골목상권,1000037,동호로20길,40,77,268502757
18499,2017,3,A,골목상권,1000037,동호로20길,40,77,268502757
18500,2017,2,A,골목상권,1000037,동호로20길,40,77,268502757
18501,2017,1,A,골목상권,1000037,동호로20길,40,77,268502757
18502,2017,4,A,골목상권,1000036,동호로15길,41,84,185866589
18503,2017,3,A,골목상권,1000036,동호로15길,41,84,185866589
18504,2017,2,A,골목상권,1000036,동호로15길,41,84,185866589
18505,2017,1,A,골목상권,1000036,동호로15길,41,84,185866589
18506,2017,4,A,골목상권,1000035,동호로11길,148,54,111780753
18507,2017,3,A,골목상권,1000035,동호로11길,148,54,111780753
18508,2017,2,A,골목상권,1000035,동호로11길,148,54,111780753
18509,2017,1,A,골목상권,1000035,동호로11길,148,54,111780753
18510,2017,4,A,골목상권,1000034,동호로10길,24,50,163388710
18511,2017,3,A,골목상권,1000034,동호로10길,24,50,163388710
18512,2017,2,A,골목상권,1000034,동호로10길,24,50,163388710
18513,2017,1,A,골목상권,1000034,동호로10길,24,50,163388710
18514,2017,4,A,골목상권,1000033,다산로39길,2,50,158930556
18515,2017,3,A,골목상권,1000033,다산로39길,2,50,158930556
18516,2017,2,A,골목상권,1000033,다산로39길,2,50,158930556
18517,2017,1,A,골목상권,1000033,다산로39길,2,50,158930556
18518,2017,4,A,골목상권,1000032,다산로38길,10,64,214033630
18519,2017,3,A,골목상권,1000032,다산로38길,10,64,214033630
18520,2017,2,A,골목상권,1000032,다산로38길,10,64,214033630
18521,2017,1,A,골목상권,1000032,다산로38길,10,64,214033630
18522,2017,4,A,골목상권,1000031,다산로36길,9,50,141952411
18523,2017,3,A,골목상권,1000031,다산로36길,9,50,141952411
18524,2017,2,A,골목상권,1000031,다산로36길,9,50,141952411
18525,2017,1,A,골목상권,1000031,다산로36길,9,50,141952411
18526,2017,4,A,골목상권,1000030,다산로33길,27,48,132853926
18527,2017,3,A,골목상권,1000030,다산로33길,27,48,132853926
18528,2017,2,A,골목상권,1000030,다산로33길,27,48,132853926
18529,2017,1,A,골목상권,1000030,다산로33길,27,48,132853926
18530,2017,4,A,골목상권,1000029,난계로21길,5,39,125353333
18531,2017,3,A,골목상권,1000029,난계로21길,5,39,125353333
18532,2017,2,A,골목상권,1000029,난계로21길,5,39,125353333
18533,2017,1,A,골목상권,1000029,난계로21길,5,39,125353333
18534,2017,4,A,골목상권,1000028,난계로11길,13,73,291896474
18535,2017,3,A,골목상권,1000028,난계로11길,13,73,291896474
18536,2017,2,A,골목상권,1000028,난계로11길,13,73,291896474
18537,2017,1,A,골목상권,1000028,난계로11길,13,73,291896474
18538,2017,4,A,골목상권,1000027,필운대로1길,14,73,198986143
18539,2017,3,A,골목상권,1000027,필운대로1길,14,73,198986143
18540,2017,2,A,골목상권,1000027,필운대로1길,14,73,198986143
18541,2017,1,A,골목상권,1000027,필운대로1길,14,73,198986143
18542,2017,4,A,골목상권,1000026,평창길,19,111,287739228
18543,2017,3,A,골목상권,1000026,평창길,19,111,287739228
18544,2017,2,A,골목상권,1000026,평창길,19,111,287739228
18545,2017,1,A,골목상권,1000026,평창길,19,111,287739228
18546,2017,4,A,골목상권,1000025,통일로12길,50,43,91525333
18547,2017,3,A,골목상권,1000025,통일로12길,50,43,91525333
18548,2017,2,A,골목상권,1000025,통일로12길,50,43,91525333
18549,2017,1,A,골목상권,1000025,통일로12길,50,43,91525333
18550,2017,4,A,골목상권,1000024,창신길,87,49,107158730
18551,2017,3,A,골목상권,1000024,창신길,87,49,107158730
18552,2017,2,A,골목상권,1000024,창신길,87,49,107158730
18553,2017,1,A,골목상권,1000024,창신길,87,49,107158730
18554,2017,4,A,골목상권,1000023,창신5길,8,38,90983333
18555,2017,3,A,골목상권,1000023,창신5길,8,38,90983333
18556,2017,2,A,골목상권,1000023,창신5길,8,38,90983333
18557,2017,1,A,골목상권,1000023,창신5길,8,38,90983333
18558,2017,4,A,골목상권,1000022,창신2길,17,43,96497386
18559,2017,3,A,골목상권,1000022,창신2길,17,43,96497386
18560,2017,2,A,골목상권,1000022,창신2길,17,43,96497386
18561,2017,1,A,골목상권,1000022,창신2길,17,43,96497386
18562,2017,4,A,골목상권,1000021,창경궁로35길,8,54,124900715
18563,2017,3,A,골목상권,1000021,창경궁로35길,8,54,124900715
18564,2017,2,A,골목상권,1000021,창경궁로35길,8,54,124900715
18565,2017,1,A,골목상권,1000021,창경궁로35길,8,54,124900715
18566,2017,4,A,골목상권,1000020,지봉로8길,12,55,172155456
18567,2017,3,A,골목상권,1000020,지봉로8길,12,55,172155456
18568,2017,2,A,골목상권,1000020,지봉로8길,12,55,172155456
18569,2017,1,A,골목상권,1000020,지봉로8길,12,55,172155456
18570,2017,4,A,골목상권,1000019,종로65길,84,51,112274547
18571,2017,3,A,골목상권,1000019,종로65길,84,51,112274547
18572,2017,2,A,골목상권,1000019,종로65길,84,51,112274547
18573,2017,1,A,골목상권,1000019,종로65길,84,51,112274547
18574,2017,4,A,골목상권,1000018,종로58가길,3,17,78480454
18575,2017,3,A,골목상권,1000018,종로58가길,3,17,78480454
18576,2017,2,A,골목상권,1000018,종로58가길,3,17,78480454
18577,2017,1,A,골목상권,1000018,종로58가길,3,17,78480454
18578,2017,4,A,골목상권,1000016,자하문로7길,9,69,222684656
18579,2017,3,A,골목상권,1000016,자하문로7길,9,69,222684656
18580,2017,2,A,골목상권,1000016,자하문로7길,9,69,222684656
18581,2017,1,A,골목상권,1000016,자하문로7길,9,69,222684656
18582,2017,4,A,골목상권,1000015,이화장길,19,53,132541388
18583,2017,3,A,골목상권,1000015,이화장길,19,53,132541388
18584,2017,2,A,골목상권,1000015,이화장길,19,53,132541388
18585,2017,1,A,골목상권,1000015,이화장길,19,53,132541388
18586,2017,4,A,골목상권,1000014,율곡로16길,1,22,120588235
18587,2017,3,A,골목상권,1000014,율곡로16길,1,22,120588235
18588,2017,2,A,골목상권,1000014,율곡로16길,1,22,120588235
18589,2017,1,A,골목상권,1000014,율곡로16길,1,22,120588235
18590,2017,4,A,골목상권,1000012,옥인길,99,55,150307125
18591,2017,3,A,골목상권,1000012,옥인길,99,55,150307125
18592,2017,2,A,골목상권,1000012,옥인길,99,55,150307125
18593,2017,1,A,골목상권,1000012,옥인길,99,55,150307125
18594,2017,4,A,골목상권,1000011,숭인동길,17,53,124901074
18595,2017,3,A,골목상권,1000011,숭인동길,17,53,124901074
18596,2017,2,A,골목상권,1000011,숭인동길,17,53,124901074
18597,2017,1,A,골목상권,1000011,숭인동길,17,53,124901074
18598,2017,4,A,골목상권,1000010,성균관로5길,11,51,124603581
18599,2017,3,A,골목상권,1000010,성균관로5길,11,51,124603581
18600,2017,2,A,골목상권,1000010,성균관로5길,11,51,124603581
18601,2017,1,A,골목상권,1000010,성균관로5길,11,51,124603581
18602,2017,4,A,골목상권,1000009,삼청로5길,1,175,500000000
18603,2017,3,A,골목상권,1000009,삼청로5길,1,175,500000000
18604,2017,2,A,골목상권,1000009,삼청로5길,1,175,500000000
18605,2017,1,A,골목상권,1000009,삼청로5길,1,175,500000000
18606,2017,4,A,골목상권,1000008,북촌로5나길,5,118,370478571
18607,2017,3,A,골목상권,1000008,북촌로5나길,5,118,370478571
18608,2017,2,A,골목상권,1000008,북촌로5나길,5,118,370478571
18609,2017,1,A,골목상권,1000008,북촌로5나길,5,118,370478571
18610,2017,4,A,골목상권,1000007,북촌로5길,2,131,385607143
18611,2017,3,A,골목상권,1000007,북촌로5길,2,131,385607143
18612,2017,2,A,골목상권,1000007,북촌로5길,2,131,385607143
18613,2017,1,A,골목상권,1000007,북촌로5길,2,131,385607143
18614,2017,4,A,골목상권,1000006,북촌로11길,3,77,182436508
18615,2017,3,A,골목상권,1000006,북촌로11길,3,77,182436508
18616,2017,2,A,골목상권,1000006,북촌로11길,3,77,182436508
18617,2017,1,A,골목상권,1000006,북촌로11길,3,77,182436508
18618,2017,4,A,골목상권,1000005,백석동길,40,85,194920635
18619,2017,3,A,골목상권,1000005,백석동길,40,85,194920635
18620,2017,2,A,골목상권,1000005,백석동길,40,85,194920635
18621,2017,1,A,골목상권,1000005,백석동길,40,85,194920635
18622,2017,4,A,골목상권,1000004,명륜길,40,51,92740830
18623,2017,3,A,골목상권,1000004,명륜길,40,51,92740830
18624,2017,2,A,골목상권,1000004,명륜길,40,51,92740830
18625,2017,1,A,골목상권,1000004,명륜길,40,51,92740830
18626,2017,4,A,골목상권,1000003,돈화문로11가길,5,35,136967555
18627,2017,3,A,골목상권,1000003,돈화문로11가길,5,35,136967555
18628,2017,2,A,골목상권,1000003,돈화문로11가길,5,35,136967555
18629,2017,1,A,골목상권,1000003,돈화문로11가길,5,35,136967555
18630,2017,4,A,골목상권,1000002,난계로27길,5,15,89651569
18631,2017,3,A,골목상권,1000002,난계로27길,5,15,89651569
18632,2017,2,A,골목상권,1000002,난계로27길,5,15,89651569
18633,2017,1,A,골목상권,1000002,난계로27길,5,15,89651569
18634,2017,4,A,골목상권,1000001,계동길,27,69,213084605
18635,2017,3,A,골목상권,1000001,계동길,27,69,213084605
18636,2017,2,A,골목상권,1000001,계동길,27,69,213084605
18637,2017,1,A,골목상권,1000001,계동길,27,69,213084605
18638,2016,4,U,관광특구,1001495,잠실 관광특구,19,94,443288830
18639,2016,3,U,관광특구,1001495,잠실 관광특구,19,94,443288830
18640,2016,2,U,관광특구,1001495,잠실 관광특구,19,94,443288830
18641,2016,1,U,관광특구,1001495,잠실 관광특구,19,94,443288830
18642,2016,4,U,관광특구,1001494,종로?청계 관광특구,5,39,94454736
18643,2016,3,U,관광특구,1001494,종로?청계 관광특구,5,39,94454736
