,기준_년월_코드,기준_분기_코드,기준_분기_코드.1,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수
21806,2016,3,A,골목상권,1000547,중앙로51길,140
21807,2016,3,A,골목상권,1000546,중앙로47길,126
21808,2016,3,A,골목상권,1000545,중앙로45길,155
21809,2016,3,A,골목상권,1000544,중앙로36길,2
21810,2016,3,A,골목상권,1000543,중앙로32길,571
21811,2016,3,A,골목상권,1000542,중앙로25길,250
21812,2016,3,A,골목상권,1000541,은행정로7길,480
21813,2016,3,A,골목상권,1000539,오목로5길,285
21814,2016,3,A,골목상권,1000538,오목로3길,461
21815,2016,3,A,골목상권,1000537,오목로30길,178
21816,2016,3,A,골목상권,1000536,오목로23길,798
21817,2016,3,A,골목상권,1000535,신월로20길,204
21818,2016,3,A,골목상권,1000534,신월로15길,766
21819,2016,3,A,골목상권,1000533,신목로6길,273
21820,2016,3,A,골목상권,1000532,신목로5길,952
21821,2016,3,A,골목상권,1000531,신목로2길,106
21822,2016,3,A,골목상권,1000530,목동중앙서로8가길,171
21823,2016,3,A,골목상권,1000529,목동중앙서로7길,262
21824,2016,3,A,골목상권,1000528,목동중앙북로8길,365
21825,2016,3,A,골목상권,1000527,목동중앙북로16길,280
21826,2016,3,A,골목상권,1000526,목동중앙본로7길,104
21827,2016,3,A,골목상권,1000525,목동중앙로3길,99
21828,2016,3,A,골목상권,1000524,목동중앙로13나길,261
21829,2016,3,A,골목상권,1000523,목동중앙남로3가길,591
21830,2016,3,A,골목상권,1000522,목동로9길,2352
21831,2016,3,A,골목상권,1000521,목동로19길,1012
21832,2016,3,A,골목상권,1000519,목동동로12길,429
21833,2016,3,A,골목상권,1000518,목동남로4길,10
21834,2016,3,A,골목상권,1000517,남부순환로88길,308
21835,2016,3,A,골목상권,1000516,남부순환로79길,467
21836,2016,3,A,골목상권,1000515,남부순환로70길,550
21837,2016,3,A,골목상권,1000514,남부순환로58길,286
21838,2016,3,A,골목상권,1000513,남부순환로40길,19
21839,2016,3,A,골목상권,1000512,남부순환로33길,1176
21840,2016,3,A,골목상권,1000511,곰달래로5길,42
21841,2016,3,A,골목상권,1000510,곰달래로3길,395
21842,2016,3,A,골목상권,1000509,곰달래로2길,285
21843,2016,3,A,골목상권,1000508,곰달래로10길,316
21844,2016,3,A,골목상권,1000507,가로공원로58길,93
21845,2016,3,A,골목상권,1000506,효창원로93길,105
21846,2016,3,A,골목상권,1000505,토정로37길,108
21847,2016,3,A,골목상권,1000504,월드컵로8길,1586
21848,2016,3,A,골목상권,1000503,월드컵로7길,4
21849,2016,3,A,골목상권,1000502,월드컵로36길,124
21850,2016,3,A,골목상권,1000501,월드컵로25길,310
21851,2016,3,A,골목상권,1000500,월드컵로19길,545
21852,2016,3,A,골목상권,1000499,월드컵로16길,3824
21853,2016,3,A,골목상권,1000498,월드컵로11길,213
21854,2016,3,A,골목상권,1000497,월드컵로10길,1635
21855,2016,3,A,골목상권,1000496,와우산로3길,161
21856,2016,3,A,골목상권,1000495,와우산로29길,151
21857,2016,3,A,골목상권,1000494,와우산로29가길,18
21858,2016,3,A,골목상권,1000493,양화진길,456
21859,2016,3,A,골목상권,1000492,양화로1길,3931
21860,2016,3,A,골목상권,1000491,양화로11길,384
21861,2016,3,A,골목상권,1000490,신촌로30길,30
21862,2016,3,A,골목상권,1000489,신촌로28가길,110
21863,2016,3,A,골목상권,1000488,신촌로12길,1258
21864,2016,3,A,골목상권,1000487,숭문길,1094
21865,2016,3,A,골목상권,1000486,숭문8길,116
21866,2016,3,A,골목상권,1000485,성지3길,449
21867,2016,3,A,골목상권,1000484,성산로4길,1805
21868,2016,3,A,골목상권,1000483,성미산로32길,407
21869,2016,3,A,골목상권,1000482,성미산로1길,671
21870,2016,3,A,골목상권,1000481,성미산로11길,987
21871,2016,3,A,골목상권,1000480,백범로16길,549
21872,2016,3,A,골목상권,1000479,방울내로9안길,298
21873,2016,3,A,골목상권,1000478,모래내로7길,240
21874,2016,3,A,골목상권,1000477,매봉산로2길,2147
21875,2016,3,A,골목상권,1000476,망원로2길,156
21876,2016,3,A,골목상권,1000475,망원로11길,992
21877,2016,3,A,골목상권,1000474,만리재옛길,1550
21878,2016,3,A,골목상권,1000473,마포대로4길,153
21879,2016,3,A,골목상권,1000472,마포대로20길,1147
21880,2016,3,A,골목상권,1000471,마포대로12길,62
21881,2016,3,A,골목상권,1000470,동교로38길,241
21882,2016,3,A,골목상권,1000469,동교로27길,3478
21883,2016,3,A,골목상권,1000468,동교로25길,474
21884,2016,3,A,골목상권,1000467,동교로19길,4637
21885,2016,3,A,골목상권,1000466,동교로17길,794
21886,2016,3,A,골목상권,1000465,독막로8길,318
21887,2016,3,A,골목상권,1000464,독막로32길,462
21888,2016,3,A,골목상권,1000463,독막로22길,76
21889,2016,3,A,골목상권,1000462,도화길,1008
21890,2016,3,A,골목상권,1000461,도화4길,374
21891,2016,3,A,골목상권,1000460,대흥로28길,56
21892,2016,3,A,골목상권,1000459,대흥로21길,491
21893,2016,3,A,골목상권,1000458,광성로6길,110
21894,2016,3,A,골목상권,1000457,홍제내길,110
21895,2016,3,A,골목상권,1000456,홍연길,93
21896,2016,3,A,골목상권,1000455,통일로39길,10
21897,2016,3,A,골목상권,1000454,통일로37길,362
21898,2016,3,A,골목상권,1000453,통일로11길,13
21899,2016,3,A,골목상권,1000452,충정로6길,15682
21900,2016,3,A,골목상권,1000451,충정로4길,3034
21901,2016,3,A,골목상권,1000450,증가로6길,200
21902,2016,3,A,골목상권,1000449,증가로23나길,467
21903,2016,3,A,골목상권,1000448,증가로20가길,265
21904,2016,3,A,골목상권,1000447,증가로10길,168
21905,2016,3,A,골목상권,1000446,응암로1길,353
21906,2016,3,A,골목상권,1000445,연희로10길,89
21907,2016,3,A,골목상권,1000444,신촌로37길,146
21908,2016,3,A,골목상권,1000443,수색로8길,2424
21909,2016,3,A,골목상권,1000442,세무서길,333
21910,2016,3,A,골목상권,1000440,세검정로1길,294
21911,2016,3,A,골목상권,1000439,북아현로4길,431
21912,2016,3,A,골목상권,1000438,모래내로15길,93
21913,2016,3,A,골목상권,1000437,명지대길,354
21914,2016,3,A,골목상권,1000436,독립문로8길,803
21915,2016,3,A,골목상권,1000435,가재울로6길,8
21916,2016,3,A,골목상권,1000434,통일로92길,80
21917,2016,3,A,골목상권,1000433,통일로87길,230
21918,2016,3,A,골목상권,1000432,통일로78길,216
21919,2016,3,A,골목상권,1000430,진흥로1길,480
21920,2016,3,A,골목상권,1000429,진흥로12길,464
21921,2016,3,A,골목상권,1000428,증산서길,555
21922,2016,3,A,골목상권,1000427,증산로9길,106
21923,2016,3,A,골목상권,1000426,증산로5길,756
21924,2016,3,A,골목상권,1000425,증산로21길,264
21925,2016,3,A,골목상권,1000424,증산로17길,786
21926,2016,3,A,골목상권,1000423,증산로15길,195
21927,2016,3,A,골목상권,1000422,증산로13길,74
21928,2016,3,A,골목상권,1000421,응암로34길,72
21929,2016,3,A,골목상권,1000420,응암로22길,152
21930,2016,3,A,골목상권,1000419,응암로14길,372
21931,2016,3,A,골목상권,1000418,응암로13길,289
21932,2016,3,A,골목상권,1000417,응암로12길,212
21933,2016,3,A,골목상권,1000416,은평로8길,275
21934,2016,3,A,골목상권,1000415,은평로3길,285
21935,2016,3,A,골목상권,1000414,은평로20길,23
21936,2016,3,A,골목상권,1000413,은평로13길,513
21937,2016,3,A,골목상권,1000412,은평로10길,322
21938,2016,3,A,골목상권,1000411,연서로5길,58
21939,2016,3,A,골목상권,1000410,연서로41길,241
21940,2016,3,A,골목상권,1000409,연서로3길,110
21941,2016,3,A,골목상권,1000408,연서로34길,131
21942,2016,3,A,골목상권,1000407,연서로33길,26
21943,2016,3,A,골목상권,1000406,연서로29길,333
21944,2016,3,A,골목상권,1000405,연서로28길,736
21945,2016,3,A,골목상권,1000404,연서로27길,64
21946,2016,3,A,골목상권,1000403,연서로21길,298
21947,2016,3,A,골목상권,1000402,연서로17길,1070
21948,2016,3,A,골목상권,1000401,연서로16길,283
21949,2016,3,A,골목상권,1000400,연서로13길,695
21950,2016,3,A,골목상권,1000399,연서로11길,239
21951,2016,3,A,골목상권,1000398,역말로9길,21
21952,2016,3,A,골목상권,1000397,수색로18길,24
21953,2016,3,A,골목상권,1000396,서오릉로8길,16
21954,2016,3,A,골목상권,1000395,서오릉로21길,467
21955,2016,3,A,골목상권,1000394,불광천길,160
21956,2016,3,A,골목상권,1000393,갈현로7길,969
21957,2016,3,A,골목상권,1000392,갈현로41길,79
21958,2016,3,A,골목상권,1000391,갈현로33길,32
21959,2016,3,A,골목상권,1000390,갈현로1길,140
21960,2016,3,A,골목상권,1000389,가좌로7길,47
21961,2016,3,A,골목상권,1000388,한글비석로44길,459
21962,2016,3,A,골목상권,1000387,한글비석로24길,395
21963,2016,3,A,골목상권,1000386,한글비석로22길,773
21964,2016,3,A,골목상권,1000385,석계로1길,107
21965,2016,3,A,골목상권,1000384,상계로9가길,367
21966,2016,3,A,골목상권,1000382,상계로12길,17
21967,2016,3,A,골목상권,1000381,동일로242길,403
21968,2016,3,A,골목상권,1000380,동일로192길,464
21969,2016,3,A,골목상권,1000379,동일로173가길,2426
21970,2016,3,A,골목상권,1000378,공릉로58길,104
21971,2016,3,A,골목상권,1000377,해등로16길,78
21972,2016,3,A,골목상권,1000376,우이천로4다길,193
21973,2016,3,A,골목상권,1000375,우이천로32길,113
21974,2016,3,A,골목상권,1000374,시루봉로23길,42
21975,2016,3,A,골목상권,1000373,삼양로144길,67
21976,2016,3,A,골목상권,1000372,방학로6가길,222
21977,2016,3,A,골목상권,1000371,방학로5길,118
21978,2016,3,A,골목상권,1000370,방학로15길,348
21979,2016,3,A,골목상권,1000369,방학로10길,126
21980,2016,3,A,골목상권,1000367,도봉산4길,328
21981,2016,3,A,골목상권,1000366,도봉로181길,217
21982,2016,3,A,골목상권,1000365,도봉로169나길,275
21983,2016,3,A,골목상권,1000364,도봉로156길,261
21984,2016,3,A,골목상권,1000363,도봉로152가길,426
21985,2016,3,A,골목상권,1000362,도봉로147길,594
21986,2016,3,A,골목상권,1000360,도봉로114길,471
21987,2016,3,A,골목상권,1000359,도봉로109길,21
21988,2016,3,A,골목상권,1000358,도당로29길,888
21989,2016,3,A,골목상권,1000357,도당로19길,187
21990,2016,3,A,골목상권,1000356,도당로13바길,203
21991,2016,3,A,골목상권,1000355,도당로13가길,162
21992,2016,3,A,골목상권,1000354,덕릉로60길,65
21993,2016,3,A,골목상권,1000353,노해로63다길,593
21994,2016,3,A,골목상권,1000352,노해로60길,309
21995,2016,3,A,골목상권,1000351,한천로140길,91
21996,2016,3,A,골목상권,1000350,한천로139가길,39
21997,2016,3,A,골목상권,1000349,한천로132길,335
21998,2016,3,A,골목상권,1000348,한천로130길,286
21999,2016,3,A,골목상권,1000347,한천로124나길,87
22000,2016,3,A,골목상권,1000346,한천로109길,624
22001,2016,3,A,골목상권,1000345,인수봉로79길,178
22002,2016,3,A,골목상권,1000344,인수봉로72길,86
22003,2016,3,A,골목상권,1000343,인수봉로56길,10
22004,2016,3,A,골목상권,1000342,오패산로67길,591
22005,2016,3,A,골목상권,1000341,오패산로52길,91
22006,2016,3,A,골목상권,1000339,수유로12길,303
22007,2016,3,A,골목상권,1000338,솔샘로65길,519
22008,2016,3,A,골목상권,1000337,솔매로50길,687
22009,2016,3,A,골목상권,1000336,솔매로45길,202
22010,2016,3,A,골목상권,1000335,솔매로41길,80
22011,2016,3,A,골목상권,1000334,삼양로93길,16
22012,2016,3,A,골목상권,1000333,삼양로77길,401
22013,2016,3,A,골목상권,1000332,삼양로54길,7
22014,2016,3,A,골목상권,1000331,삼양로41길,355
22015,2016,3,A,골목상권,1000329,삼양로24길,83
22016,2016,3,A,골목상권,1000328,삼양로20길,131
22017,2016,3,A,골목상권,1000327,삼각산로28길,730
22018,2016,3,A,골목상권,1000326,도봉로99길,165
22019,2016,3,A,골목상권,1000325,도봉로8길,267
22020,2016,3,A,골목상권,1000324,도봉로76길,389
22021,2016,3,A,골목상권,1000323,도봉로67길,5
22022,2016,3,A,골목상권,1000322,도봉로45길,118
22023,2016,3,A,골목상권,1000321,도봉로18길,357
22024,2016,3,A,골목상권,1000320,도봉로13길,27
22025,2016,3,A,골목상권,1000319,덕릉로41길,740
22026,2016,3,A,골목상권,1000318,덕릉로40길,892
22027,2016,3,A,골목상권,1000317,노해로33길,31
22028,2016,3,A,골목상권,1000315,노해로17길,255
22029,2016,3,A,골목상권,1000314,화랑로40길,161
22030,2016,3,A,골목상권,1000313,화랑로32길,440
22031,2016,3,A,골목상권,1000312,화랑로1길,180
22032,2016,3,A,골목상권,1000311,화랑로19길,476
22033,2016,3,A,골목상권,1000310,화랑로14길,56
22034,2016,3,A,골목상권,1000309,화랑로13길,84
22035,2016,3,A,골목상권,1000308,한천로76길,139
22036,2016,3,A,골목상권,1000307,한천로101가길,49
22037,2016,3,A,골목상권,1000306,창경궁로43길,25
22038,2016,3,A,골목상권,1000305,지봉로20길,98
22039,2016,3,A,골목상권,1000304,종암로5길,118
22040,2016,3,A,골목상권,1000303,종암로24가길,270
22041,2016,3,A,골목상권,1000302,종암로21길,143
22042,2016,3,A,골목상권,1000301,종암로19길,385
22043,2016,3,A,골목상권,1000300,종암로16길,81
22044,2016,3,A,골목상권,1000299,정릉로8길,194
22045,2016,3,A,골목상권,1000298,정릉로27길,232
22046,2016,3,A,골목상권,1000296,장위로50길,934
22047,2016,3,A,골목상권,1000295,장월로1길,442
22048,2016,3,A,골목상권,1000294,인촌로6길,2404
22049,2016,3,A,골목상권,1000293,인촌로5길,27
22050,2016,3,A,골목상권,1000292,인촌로24길,190
22051,2016,3,A,골목상권,1000291,개운사길,3203
22052,2016,3,A,골목상권,1000290,인촌로1길,143
22053,2016,3,A,골목상권,1000289,인촌로17가길,3096
22054,2016,3,A,골목상권,1000288,오패산로4길,601
22055,2016,3,A,골목상권,1000287,오패산로3길,1138
22056,2016,3,A,골목상권,1000286,오패산로19길,44
22057,2016,3,A,골목상권,1000285,안암로5길,596
22058,2016,3,A,골목상권,1000284,아리랑로4길,624
22059,2016,3,A,골목상권,1000283,솔샘로6길,158
22060,2016,3,A,골목상권,1000282,성북로8길,49
22061,2016,3,A,골목상권,1000281,삼양로8길,87
22062,2016,3,A,골목상권,1000280,삼선교로16가길,686
22063,2016,3,A,골목상권,1000279,삼선교로10다길,116
22064,2016,3,A,골목상권,1000278,삼선교로10길,225
22065,2016,3,A,골목상권,1000277,보문로32길,949
22066,2016,3,A,골목상권,1000276,보문로31길,745
22067,2016,3,A,골목상권,1000274,보문로13길,780
22068,2016,3,A,골목상권,1000273,보국문로16길,296
22069,2016,3,A,골목상권,1000270,동소문로26가길,301
22070,2016,3,A,골목상권,1000269,동소문로15길,62
22071,2016,3,A,골목상권,1000268,동소문로13길,545
22072,2016,3,A,골목상권,1000267,돌곶이로8길,236
22073,2016,3,A,골목상권,1000266,돌곶이로41길,45
22074,2016,3,A,골목상권,1000265,돌곶이로28길,163
22075,2016,3,A,골목상권,1000264,돌곶이로27길,61
22076,2016,3,A,골목상권,1000263,돌곶이로22길,97
22077,2016,3,A,골목상권,1000261,길음로7길,10
22078,2016,3,A,골목상권,1000260,중랑천로10길,777
22079,2016,3,A,골목상권,1000259,용마산로94길,441
22080,2016,3,A,골목상권,1000258,용마산로118길,567
22081,2016,3,A,골목상권,1000257,용마산로112길,280
22082,2016,3,A,골목상권,1000256,용마산로100길,454
22083,2016,3,A,골목상권,1000255,신내로7가길,274
22084,2016,3,A,골목상권,1000254,사가정로54길,107
22085,2016,3,A,골목상권,1000253,사가정로42길,62
22086,2016,3,A,골목상권,1000252,봉화산로56길,587
22087,2016,3,A,골목상권,1000251,봉화산로4길,397
22088,2016,3,A,골목상권,1000250,봉화산로30길,389
22089,2016,3,A,골목상권,1000249,봉우재로33길,94
22090,2016,3,A,골목상권,1000248,면목로78길,302
22091,2016,3,A,골목상권,1000247,면목로56길,225
22092,2016,3,A,골목상권,1000246,면목로55길,434
22093,2016,3,A,골목상권,1000245,면목로49길,540
22094,2016,3,A,골목상권,1000244,면목로48길,117
22095,2016,3,A,골목상권,1000243,면목로45길,71
22096,2016,3,A,골목상권,1000242,면목로33길,377
22097,2016,3,A,골목상권,1000241,면목로21길,33
22098,2016,3,A,골목상권,1000240,망우로73길,9
22099,2016,3,A,골목상권,1000239,망우로68길,77
22100,2016,3,A,골목상권,1000238,동일로163길,107
22101,2016,3,A,골목상권,1000237,동일로157길,200
22102,2016,3,A,골목상권,1000236,동일로149길,1134
22103,2016,3,A,골목상권,1000235,동일로140길,225
22104,2016,3,A,골목상권,1000234,동일로139길,62
22105,2016,3,A,골목상권,1000233,동일로139가길,1169
22106,2016,3,A,골목상권,1000232,동일로130길,97
22107,2016,3,A,골목상권,1000231,동일로123길,162
22108,2016,3,A,골목상권,1000230,동일로112길,171
22109,2016,3,A,골목상권,1000229,동일로101길,300
22110,2016,3,A,골목상권,1000228,동일로100길,31
22111,2016,3,A,골목상권,1000227,답십리로75길,93
22112,2016,3,A,골목상권,1000226,공릉로2길,637
22113,2016,3,A,골목상권,1000225,공릉로12가길,47
22114,2016,3,A,골목상권,1000224,겸재로54길,108
22115,2016,3,A,골목상권,1000223,겸재로36길,232
22116,2016,3,A,골목상권,1000222,겸재로29길,451
22117,2016,3,A,골목상권,1000221,휘경로3길,236
22118,2016,3,A,골목상권,1000220,휘경로2길,6
22119,2016,3,A,골목상권,1000219,휘경로23길,16
22120,2016,3,A,골목상권,1000218,휘경로14길,105
22121,2016,3,A,골목상권,1000217,한천로46길,397
22122,2016,3,A,골목상권,1000216,한천로40길,327
22123,2016,3,A,골목상권,1000215,한천로33길,75
22124,2016,3,A,골목상권,1000214,한천로14길,648
22125,2016,3,A,골목상권,1000213,천호대로97길,338
22126,2016,3,A,골목상권,1000212,천호대로77길,2018
22127,2016,3,A,골목상권,1000211,천호대로45길,163
22128,2016,3,A,골목상권,1000210,천호대로17길,2136
22129,2016,3,A,골목상권,1000209,천호대로12길,837
22130,2016,3,A,골목상권,1000208,천장산로7길,1419
22131,2016,3,A,골목상권,1000207,제기로5길,192
22132,2016,3,A,골목상권,1000206,제기로21길,212
22133,2016,3,A,골목상권,1000205,전농로4길,681
22134,2016,3,A,골목상권,1000204,전농로3길,106
22135,2016,3,A,골목상권,1000203,전농로29길,319
22136,2016,3,A,골목상권,1000202,장한로8길,818
22137,2016,3,A,골목상권,1000201,장한로5길,2892
22138,2016,3,A,골목상권,1000200,장한로27길,162
22139,2016,3,A,골목상권,1000199,장한로27가길,413
22140,2016,3,A,골목상권,1000198,장한로26길,576
22141,2016,3,A,골목상권,1000197,장한로26가길,387
22142,2016,3,A,골목상권,1000196,장한로25길,1040
22143,2016,3,A,골목상권,1000195,장한로14길,188
22144,2016,3,A,골목상권,1000194,이문로42길,241
22145,2016,3,A,골목상권,1000193,왕산로43길,965
22146,2016,3,A,골목상권,1000192,왕산로33길,164
22147,2016,3,A,골목상권,1000191,왕산로32길,12
22148,2016,3,A,골목상권,1000190,약령시로17길,265
22149,2016,3,A,골목상권,1000189,서울시립대로4길,656
22150,2016,3,A,골목상권,1000188,서울시립대로29길,246
22151,2016,3,A,골목상권,1000187,서울시립대로16길,145
22152,2016,3,A,골목상권,1000186,사가정로2길,81
22153,2016,3,A,골목상권,1000185,사가정로23가길,117
22154,2016,3,A,골목상권,1000184,사가정로13길,280
22155,2016,3,A,골목상권,1000183,무학로45길,371
22156,2016,3,A,골목상권,1000182,무학로16길,1120
22157,2016,3,A,골목상권,1000181,망우로21길,190
22158,2016,3,A,골목상권,1000180,망우로18길,512
22159,2016,3,A,골목상권,1000179,망우로18가길,59
22160,2016,3,A,골목상권,1000178,답십리로72길,14
22161,2016,3,A,골목상권,1000177,답십리로69길,871
22162,2016,3,A,골목상권,1000176,답십리로68길,157
22163,2016,3,A,골목상권,1000175,답십리로64길,349
22164,2016,3,A,골목상권,1000174,답십리로63길,112
22165,2016,3,A,골목상권,1000173,답십리로60길,15
22166,2016,3,A,골목상권,1000172,답십리로56길,5
22167,2016,3,A,골목상권,1000171,답십리로23길,7
22168,2016,3,A,골목상권,1000170,난계로30길,171
22169,2016,3,A,골목상권,1000168,경희대로3길,267
22170,2016,3,A,골목상권,1000167,천호대로129길,437
22171,2016,3,A,골목상권,1000166,천호대로123길,311
22172,2016,3,A,골목상권,1000165,천호대로109길,1067
22173,2016,3,A,골목상권,1000164,자양번영로3길,91
22174,2016,3,A,골목상권,1000162,자양로50길,19
22175,2016,3,A,골목상권,1000161,자양로45길,549
22176,2016,3,A,골목상권,1000160,자양로26길,312
22177,2016,3,A,골목상권,1000159,자양로15길,355
22178,2016,3,A,골목상권,1000158,자양로11길,1325
22179,2016,3,A,골목상권,1000157,용마산로3길,830
22180,2016,3,A,골목상권,1000156,용마산로21길,141
22181,2016,3,A,골목상권,1000155,아차산로78길,2677
22182,2016,3,A,골목상권,1000154,아차산로65길,717
22183,2016,3,A,골목상권,1000153,아차산로55길,411
22184,2016,3,A,골목상권,1000152,아차산로51길,270
22185,2016,3,A,골목상권,1000151,아차산로40길,495
22186,2016,3,A,골목상권,1000150,면목로17길,235
22187,2016,3,A,골목상권,1000149,뚝섬로64길,304
22188,2016,3,A,골목상권,1000148,뚝섬로58길,189
22189,2016,3,A,골목상권,1000147,뚝섬로54길,270
22190,2016,3,A,골목상권,1000146,뚝섬로48길,811
22191,2016,3,A,골목상권,1000145,뚝섬로24길,100
22192,2016,3,A,골목상권,1000144,뚝섬로23길,102
22193,2016,3,A,골목상권,1000143,동일로24길,8
22194,2016,3,A,골목상권,1000142,동일로18길,177
22195,2016,3,A,골목상권,1000141,능동로4길,249
22196,2016,3,A,골목상권,1000140,능동로3길,246
22197,2016,3,A,골목상권,1000139,능동로34길,936
22198,2016,3,A,골목상권,1000138,능동로19길,345
22199,2016,3,A,골목상권,1000137,능동로13길,334
22200,2016,3,A,골목상권,1000136,긴고랑로9길,62
22201,2016,3,A,골목상권,1000135,긴고랑로8길,233
22202,2016,3,A,골목상권,1000134,긴고랑로7길,542
22203,2016,3,A,골목상권,1000133,긴고랑로20길,541
22204,2016,3,A,골목상권,1000132,광나루로52길,1717
22205,2016,3,A,골목상권,1000131,광나루로40길,97
22206,2016,3,A,골목상권,1000130,광나루로37길,271
22207,2016,3,A,골목상권,1000129,광나루로36길,37
22208,2016,3,A,골목상권,1000128,광나루로24길,67
22209,2016,3,A,골목상권,1000127,광나루로12길,958
22210,2016,3,A,골목상권,1000126,한림말길,65
22211,2016,3,A,골목상권,1000124,청계천로10나길,1805
22212,2016,3,A,골목상권,1000123,장터길,44
22213,2016,3,A,골목상권,1000122,용답중앙길,96
22214,2016,3,A,골목상권,1000121,용답29길,1913
22215,2016,3,A,골목상권,1000120,왕십리로6길,1293
22216,2016,3,A,골목상권,1000119,왕십리로31길,108
22217,2016,3,A,골목상권,1000118,왕십리로26길,4178
22218,2016,3,A,골목상권,1000117,왕십리로21길,163
22219,2016,3,A,골목상권,1000116,왕십리로14길,2536
22220,2016,3,A,골목상권,1000115,아차산로5길,2220
22221,2016,3,A,골목상권,1000114,아차산로15길,3980
22222,2016,3,A,골목상권,1000113,아차산로11길,3339
22223,2016,3,A,골목상권,1000112,송정4가길,1037
22224,2016,3,A,골목상권,1000111,송정12라길,272
22225,2016,3,A,골목상권,1000110,성수일로6길,3034
22226,2016,3,A,골목상권,1000109,성수이로7길,378
22227,2016,3,A,골목상권,1000108,성수이로18길,2216
22228,2016,3,A,골목상권,1000107,성덕정길,612
22229,2016,3,A,골목상권,1000106,성덕정17길,230
22230,2016,3,A,골목상권,1000105,서울숲2길,1331
22231,2016,3,A,골목상권,1000104,상원길,1736
22232,2016,3,A,골목상권,1000103,상원12길,181
22233,2016,3,A,골목상권,1000102,사근동길,31
22234,2016,3,A,골목상권,1000101,무학봉길,3
22235,2016,3,A,골목상권,1000100,무학봉28길,165
22236,2016,3,A,골목상권,1000099,무학로6길,367
22237,2016,3,A,골목상권,1000098,무수막길,113
22238,2016,3,A,골목상권,1000097,매봉길,22
22239,2016,3,A,골목상권,1000096,마조로1길,198
22240,2016,3,A,골목상권,1000095,마조로16길,782
22241,2016,3,A,골목상권,1000094,마장로39길,145
22242,2016,3,A,골목상권,1000093,마장로27길,99
22243,2016,3,A,골목상권,1000091,둘레9길,411
22244,2016,3,A,골목상권,1000090,금호산길,393
22245,2016,3,A,골목상권,1000089,금호산2길,38
22246,2016,3,A,골목상권,1000088,고산자로6길,14987
22247,2016,3,A,골목상권,1000087,후암로28길,189
22248,2016,3,A,골목상권,1000086,효창원로39길,54
22249,2016,3,A,골목상권,1000085,회나무로13길,56
22250,2016,3,A,골목상권,1000084,한남대로20길,687
22251,2016,3,A,골목상권,1000082,한강대로7길,585
22252,2016,3,A,골목상권,1000081,한강대로62길,624
22253,2016,3,A,골목상권,1000080,한강대로52길,1177
22254,2016,3,A,골목상권,1000079,한강대로43길,4653
22255,2016,3,A,골목상권,1000078,한강대로15길,1889
22256,2016,3,A,골목상권,1000077,한강대로104길,4222
22257,2016,3,A,골목상권,1000076,청파로73길,1310
22258,2016,3,A,골목상권,1000075,청파로71길,218
22259,2016,3,A,골목상권,1000074,청파로47나길,119
22260,2016,3,A,골목상권,1000073,청파로47길,820
22261,2016,3,A,골목상권,1000072,장문로45길,77
22262,2016,3,A,골목상권,1000071,이태원로54길,2167
22263,2016,3,A,골목상권,1000070,이태원로27길,530
22264,2016,3,A,골목상권,1000069,이촌로22길,213
22265,2016,3,A,골목상권,1000068,원효로89길,941
22266,2016,3,A,골목상권,1000067,원효로53길,750
22267,2016,3,A,골목상권,1000066,원효로41길,2387
22268,2016,3,A,골목상권,1000065,원효로19길,961
22269,2016,3,A,골목상권,1000064,우사단로4길,168
22270,2016,3,A,골목상권,1000063,우사단로14길,1640
22271,2016,3,A,골목상권,1000062,우사단로10길,56
22272,2016,3,A,골목상권,1000061,신흥로20길,196
22273,2016,3,A,골목상권,1000060,소월로20길,128
22274,2016,3,A,골목상권,1000059,서빙고로71길,448
22275,2016,3,A,골목상권,1000058,백범로90길,307
22276,2016,3,A,골목상권,1000057,백범로79길,1079
22277,2016,3,A,골목상권,1000056,두텁바위로1길,2562
22278,2016,3,A,골목상권,1000055,대사관로34길,325
22279,2016,3,A,골목상권,1000054,녹사평대로46길,47
22280,2016,3,A,골목상권,1000053,녹사평대로40나길,54
22281,2016,3,A,골목상권,1000052,녹사평대로32길,291
22282,2016,3,A,골목상권,1000051,녹사평대로26길,2105
22283,2016,3,A,골목상권,1000050,녹사평대로11길,294
22284,2016,3,A,골목상권,1000049,퇴계로90길,473
22285,2016,3,A,골목상권,1000048,퇴계로8길,2543
22286,2016,3,A,골목상권,1000047,퇴계로56길,1022
22287,2016,3,A,골목상권,1000046,퇴계로46길,1953
22288,2016,3,A,골목상권,1000045,퇴계로18길,2885
22289,2016,3,A,골목상권,1000044,퇴계로12길,975
22290,2016,3,A,골목상권,1000043,청구로1길,203
22291,2016,3,A,골목상권,1000042,청구로17길,1677
22292,2016,3,A,골목상권,1000041,장충단로8길,3984
22293,2016,3,A,골목상권,1000040,삼일대로4길,959
22294,2016,3,A,골목상권,1000039,명동길,36879
22295,2016,3,A,골목상권,1000037,동호로20길,981
22296,2016,3,A,골목상권,1000036,동호로15길,4133
22297,2016,3,A,골목상권,1000035,동호로11길,20
22298,2016,3,A,골목상권,1000034,동호로10길,1446
22299,2016,3,A,골목상권,1000033,다산로39길,1166
22300,2016,3,A,골목상권,1000032,다산로38길,1480
22301,2016,3,A,골목상권,1000031,다산로36길,53
22302,2016,3,A,골목상권,1000030,다산로33길,384
22303,2016,3,A,골목상권,1000029,난계로21길,219
