,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,총_직장인구_수,추정매출,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,총_상주인구_수,집객시설_수
19633,2017.0,1.0,골목상권,1000742,동작대로35길,63404.0,267.0,1394475131.0,34.0,56.0,164427507.0,3103.0,0.0
19634,2017.0,1.0,골목상권,1000743,동작대로7길,386634.0,2058.0,11654076842.0,41.0,45.0,149548354.0,3339.0,20.0
19635,2017.0,1.0,골목상권,1000744,등용로14길,219794.0,624.0,8063896781.0,11.0,66.0,207092003.0,2037.0,12.0
19636,2017.0,1.0,골목상권,1000844,강남대로23길,53857.0,6639.0,7669461544.0,28.0,66.0,251423757.0,967.0,1.0
19637,2017.0,1.0,골목상권,1000712,선유서로25길,70421.0,2457.0,9569661329.0,17.0,64.0,197677056.0,2960.0,9.0
19638,2017.0,1.0,골목상권,1000511,곰달래로5길,114276.0,45.0,5157190613.0,57.0,52.0,94706959.0,3974.0,8.0
19639,2017.0,1.0,골목상권,1000512,남부순환로33길,179132.0,1095.0,3322903462.0,87.0,54.0,99031169.0,3920.0,2.0
19640,2017.0,1.0,골목상권,1000513,남부순환로40길,73860.0,14.0,4658842229.0,15.0,51.0,88247835.0,2602.0,12.0
19641,2017.0,1.0,골목상권,1000514,남부순환로58길,15781.0,293.0,1422551037.0,49.0,46.0,84755290.0,2276.0,1.0
19642,2017.0,1.0,골목상권,1000515,남부순환로70길,93686.0,550.0,5935068663.0,241.0,41.0,65975956.0,5193.0,7.0
19643,2017.0,1.0,골목상권,1000516,남부순환로79길,77698.0,460.0,1741879637.0,37.0,55.0,170069570.0,1090.0,10.0
19644,2017.0,1.0,골목상권,1000922,삼성로69길,297529.0,316.0,14748153147.0,87.0,51.0,206315541.0,3410.0,2.0
19645,2017.0,1.0,골목상권,1000923,삼성로75길,344367.0,2696.0,8971087314.0,48.0,58.0,258609142.0,2543.0,6.0
19646,2017.0,1.0,골목상권,1000924,선릉로121길,100277.0,1868.0,7658597056.0,17.0,85.0,393919486.0,816.0,7.0
19647,2017.0,1.0,골목상권,1000925,선릉로132길,352979.0,1019.0,10868867107.0,23.0,68.0,383359583.0,2350.0,14.0
19648,2017.0,1.0,골목상권,1000926,선릉로133길,433680.0,187.0,10738618168.0,34.0,54.0,237433758.0,1621.0,8.0
19649,2017.0,1.0,골목상권,1000927,선릉로146길,324515.0,1884.0,15619094919.0,30.0,57.0,265540814.0,2184.0,8.0
19650,2017.0,1.0,골목상권,1000597,양천로73가길,109421.0,1357.0,11604335490.0,20.0,57.0,182321705.0,2595.0,16.0
19651,2017.0,1.0,골목상권,1000799,남부순환로234길,216824.0,112.0,4719762248.0,11.0,67.0,181838554.0,2008.0,5.0
19652,2017.0,1.0,골목상권,1000471,마포대로12길,146443.0,64.0,6121601015.0,3.0,73.0,268933333.0,807.0,10.0
19653,2017.0,1.0,골목상권,1000472,마포대로20길,314824.0,1156.0,5953066611.0,10.0,67.0,267827558.0,2140.0,9.0
19654,2017.0,1.0,골목상권,1001006,천호대로197길,267081.0,17.0,4705263066.0,39.0,55.0,163971017.0,4973.0,3.0
19655,2017.0,1.0,골목상권,1001007,천호대로219길,83472.0,918.0,4530573321.0,34.0,50.0,140251050.0,2382.0,10.0
19656,2017.0,1.0,골목상권,1001008,천호옛14길,298339.0,594.0,7648804847.0,18.0,52.0,160220749.0,2189.0,2.0
19657,2017.0,1.0,골목상권,1001009,천호옛길,621617.0,556.0,6047677523.0,43.0,51.0,151204533.0,4050.0,8.0
19658,2017.0,1.0,골목상권,1001010,풍성로37가길,166311.0,36.0,2534882919.0,37.0,49.0,137848228.0,3228.0,5.0
19659,2017.0,1.0,골목상권,1000787,국회단지길,265966.0,529.0,838410388.0,155.0,52.0,110826733.0,5543.0,11.0
19660,2017.0,1.0,골목상권,1000543,중앙로32길,236507.0,609.0,7858137534.0,8.0,63.0,153596825.0,1092.0,12.0
19661,2017.0,1.0,골목상권,1000564,강서로5나길,270705.0,122.0,6865752863.0,30.0,43.0,108669418.0,2948.0,9.0
19662,2017.0,1.0,골목상권,1000565,강서로5라길,319840.0,289.0,4569073445.0,59.0,49.0,109792978.0,2895.0,4.0
19663,2017.0,1.0,골목상권,1000566,강서로8길,588545.0,142.0,9711049338.0,73.0,54.0,114826261.0,3414.0,14.0
19664,2017.0,1.0,골목상권,1000567,개화동로23길,40853.0,115.0,7098563697.0,44.0,58.0,164743166.0,3942.0,17.0
19665,2017.0,1.0,골목상권,1000568,개화동로25길,131363.0,670.0,2250781433.0,26.0,51.0,147049456.0,2425.0,5.0
19666,2017.0,1.0,골목상권,1000569,곰달래로25길,233908.0,613.0,4579474679.0,74.0,56.0,117488708.0,3090.0,5.0
19667,2017.0,1.0,골목상권,1000730,영등포로80길,344891.0,51.0,1753189180.0,17.0,58.0,142857236.0,2226.0,3.0
19668,2017.0,1.0,골목상권,1000794,난향길,10312.0,169.0,5363191768.0,30.0,61.0,111954130.0,2765.0,8.0
19669,2017.0,1.0,골목상권,1000795,남부순환로142길,99934.0,76.0,5414700417.0,38.0,45.0,132099069.0,3296.0,16.0
19670,2017.0,1.0,골목상권,1000796,남부순환로151길,401302.0,123.0,8026595433.0,33.0,55.0,139034724.0,3455.0,21.0
19671,2017.0,1.0,골목상권,1000797,남부순환로161길,121372.0,21.0,5627669632.0,37.0,65.0,157857152.0,4010.0,8.0
19672,2017.0,1.0,골목상권,1000798,남부순환로172길,155517.0,1478.0,5387060829.0,23.0,53.0,130874690.0,2502.0,7.0
19673,2017.0,1.0,골목상권,1000955,송이로23길,395182.0,1272.0,13395326644.0,132.0,51.0,173394895.0,4803.0,6.0
19674,2017.0,1.0,골목상권,1000782,관악로28길,75416.0,148.0,4141943759.0,4.0,74.0,220740115.0,2147.0,19.0
19675,2017.0,1.0,골목상권,1000783,관악로30길,94193.0,172.0,6043263045.0,5.0,67.0,247381120.0,2716.0,14.0
19676,2017.0,1.0,골목상권,1000784,관천로15길,181633.0,134.0,2302706318.0,40.0,56.0,142916200.0,4719.0,5.0
19677,2017.0,1.0,골목상권,1000785,관천로22길,187328.0,25.0,6545649663.0,55.0,52.0,123849018.0,4317.0,8.0
19678,2017.0,1.0,골목상권,1000889,개포로17길,271420.0,2654.0,5559292926.0,86.0,60.0,254287585.0,3625.0,11.0
19679,2017.0,1.0,골목상권,1000890,개포로20길,132591.0,4229.0,6171628002.0,44.0,55.0,217734196.0,2420.0,7.0
19680,2017.0,1.0,골목상권,1000747,사당로16가길,81078.0,815.0,2130587487.0,46.0,57.0,163672767.0,2187.0,1.0
19681,2017.0,1.0,골목상권,1000442,세무서길,137638.0,332.0,9694107279.0,54.0,53.0,116357267.0,3754.0,21.0
19682,2017.0,1.0,골목상권,1000959,양재대로62길,132818.0,6352.0,7521401833.0,20.0,60.0,193816707.0,1593.0,6.0
19683,2017.0,1.0,골목상권,1000960,양재대로64길,327214.0,1522.0,10696517815.0,48.0,59.0,197481841.0,2656.0,16.0
19684,2017.0,1.0,골목상권,1000961,양재대로71길,103602.0,1292.0,20809469903.0,29.0,66.0,231373799.0,1566.0,12.0
19685,2017.0,1.0,골목상권,1000962,양재대로72길,213972.0,693.0,15054200304.0,23.0,70.0,248219420.0,2722.0,25.0
19686,2017.0,1.0,골목상권,1000963,오금로11길,327394.0,2197.0,16349048731.0,155.0,51.0,170939680.0,4919.0,13.0
19687,2017.0,1.0,골목상권,1000964,오금로36길,314672.0,1270.0,7090034179.0,68.0,55.0,177654294.0,2847.0,6.0
19688,2017.0,1.0,골목상권,1000665,독산로78다길,126387.0,234.0,2771713047.0,32.0,57.0,127449899.0,3313.0,4.0
19689,2017.0,1.0,골목상권,1000941,동남로20길,241960.0,155.0,21497336175.0,63.0,51.0,188459634.0,3437.0,31.0
19690,2017.0,1.0,골목상권,1000942,마천로51길,170253.0,130.0,8053666311.0,42.0,52.0,180272460.0,4282.0,17.0
19691,2017.0,1.0,골목상권,1000943,백제고분로21길,447668.0,206.0,8200224734.0,66.0,46.0,160235198.0,2422.0,4.0
19692,2017.0,1.0,골목상권,1000944,백제고분로22길,227771.0,1009.0,10315328398.0,234.0,50.0,168552728.0,6946.0,31.0
19693,2017.0,1.0,골목상권,1000945,백제고분로31길,380974.0,336.0,18891701838.0,213.0,47.0,161940248.0,6418.0,18.0
19694,2017.0,1.0,골목상권,1000946,백제고분로32길,164956.0,1092.0,13473730810.0,219.0,52.0,173314791.0,6533.0,17.0
19695,2017.0,1.0,골목상권,1000956,송이로32길,296476.0,773.0,8743581004.0,123.0,49.0,171367487.0,5216.0,6.0
19696,2017.0,1.0,골목상권,1000957,송이로36길,322627.0,2070.0,8847413020.0,72.0,56.0,193091954.0,3110.0,10.0
19697,2017.0,1.0,골목상권,1000958,송파대로30길,362686.0,1749.0,30023347358.0,13.0,51.0,184995966.0,2378.0,19.0
19698,2017.0,1.0,골목상권,1000467,동교로19길,240850.0,4667.0,10859008424.0,28.0,59.0,168982684.0,1854.0,18.0
19699,2017.0,1.0,골목상권,1000468,동교로25길,105247.0,557.0,4397184029.0,37.0,47.0,136418448.0,1354.0,14.0
19700,2017.0,1.0,골목상권,1000469,동교로27길,208502.0,3470.0,11387726734.0,61.0,47.0,137811035.0,2746.0,30.0
19701,2017.0,1.0,골목상권,1000591,양천로14길,123766.0,342.0,5209073835.0,53.0,55.0,131597147.0,4565.0,14.0
19702,2017.0,1.0,골목상권,1000748,사당로16길,213887.0,132.0,3618677349.0,47.0,49.0,157729514.0,3556.0,7.0
19703,2017.0,1.0,골목상권,1000749,사당로20길,102128.0,175.0,1108005660.0,39.0,46.0,158221939.0,2749.0,1.0
19704,2017.0,1.0,골목상권,1000750,사당로23길,110338.0,14.0,707108487.0,2.0,85.0,433848121.0,1251.0,5.0
19705,2017.0,1.0,골목상권,1000751,사당로23나길,76202.0,167.0,1011144672.0,13.0,61.0,163791209.0,1058.0,4.0
19706,2017.0,1.0,골목상권,1000852,논현로27길,189406.0,3585.0,9748691162.0,32.0,49.0,177566515.0,1911.0,6.0
19707,2017.0,1.0,골목상권,1000931,영동대로112길,531618.0,661.0,12302375810.0,41.0,81.0,533841330.0,2745.0,15.0
19708,2017.0,1.0,골목상권,1000932,영동대로65길,196938.0,3117.0,8977834374.0,72.0,72.0,372289078.0,2541.0,5.0
19709,2017.0,1.0,골목상권,1000933,일원로3길,98400.0,227.0,5805103050.0,32.0,59.0,265889592.0,2401.0,12.0
19710,2017.0,1.0,골목상권,1000978,상암로14길,325903.0,485.0,9423666187.0,54.0,54.0,160811043.0,3972.0,11.0
19711,2017.0,1.0,골목상권,1000979,상암로4길,215605.0,267.0,12109834785.0,59.0,48.0,152424233.0,3628.0,5.0
19712,2017.0,1.0,골목상권,1000980,상암로51길,228300.0,762.0,7483345785.0,34.0,55.0,148443498.0,3058.0,13.0
19713,2017.0,1.0,골목상권,1000981,상암로5길,149588.0,625.0,14081373912.0,24.0,50.0,151381800.0,1967.0,42.0
19714,2017.0,1.0,골목상권,1000982,상일로5길,80495.0,56.0,5426047184.0,14.0,47.0,131119048.0,1404.0,10.0
19715,2017.0,1.0,골목상권,1000983,성내로5길,303642.0,1084.0,14197182463.0,34.0,60.0,199060758.0,3700.0,18.0
19716,2017.0,1.0,골목상권,1000697,대림로7길,79895.0,14.0,2757213662.0,8.0,50.0,113785417.0,1153.0,9.0
19717,2017.0,1.0,골목상권,1000698,대림로8길,432523.0,1834.0,6333135698.0,33.0,54.0,119278091.0,3165.0,17.0
19718,2017.0,1.0,골목상권,1000603,화곡로13길,165741.0,273.0,6531403115.0,72.0,53.0,111507459.0,3303.0,9.0
19719,2017.0,1.0,골목상권,1000488,신촌로12길,298115.0,1309.0,7425861221.0,15.0,54.0,122337513.0,1978.0,11.0
19720,2017.0,1.0,골목상권,1000489,신촌로28가길,240006.0,108.0,170577367.0,121.0,55.0,160665001.0,1198.0,1.0
19721,2017.0,1.0,골목상권,1000490,신촌로30길,308513.0,30.0,1665802614.0,28.0,66.0,166196429.0,781.0,8.0
19722,2017.0,1.0,골목상권,1000491,양화로11길,194777.0,354.0,5655016462.0,28.0,55.0,164965064.0,777.0,3.0
19723,2017.0,1.0,골목상권,1000507,가로공원로58길,60266.0,79.0,791688237.0,6.0,50.0,102135802.0,2512.0,2.0
19724,2017.0,1.0,골목상권,1000508,곰달래로10길,172164.0,315.0,3968179159.0,75.0,49.0,93182091.0,3432.0,4.0
19725,2017.0,1.0,골목상권,1000509,곰달래로2길,71957.0,264.0,2667091393.0,65.0,50.0,93056419.0,3864.0,3.0
19726,2017.0,1.0,골목상권,1000592,양천로24가길,143949.0,668.0,11377721988.0,34.0,57.0,139735326.0,2936.0,22.0
19727,2017.0,1.0,골목상권,1000593,양천로24길,131409.0,355.0,3606300243.0,21.0,55.0,172163321.0,3733.0,2.0
19728,2017.0,1.0,골목상권,1000594,양천로26길,11605.0,121.0,6200643738.0,9.0,58.0,185595448.0,2071.0,5.0
19729,2017.0,1.0,골목상권,1000595,양천로49길,58894.0,724.0,3632066792.0,24.0,64.0,152516036.0,1193.0,4.0
19730,2017.0,1.0,골목상권,1000596,양천로71길,287213.0,194.0,7511466747.0,13.0,77.0,279898990.0,6762.0,8.0
19731,2017.0,1.0,골목상권,1000921,삼성로64길,217079.0,537.0,9096831228.0,29.0,70.0,434659892.0,3323.0,2.0
19732,2017.0,1.0,골목상권,1000934,일원로9길,213702.0,558.0,11564240107.0,39.0,65.0,245493995.0,3455.0,7.0
19733,2017.0,1.0,골목상권,1000935,테헤란로81길,179745.0,573.0,29617558432.0,6.0,48.0,187734259.0,456.0,12.0
19734,2017.0,1.0,골목상권,1000968,고덕로10길,179202.0,191.0,8124964850.0,37.0,52.0,143030716.0,2214.0,22.0
19735,2017.0,1.0,골목상권,1000969,고덕로25길,43782.0,22.0,2595144654.0,27.0,56.0,162405466.0,1571.0,3.0
19736,2017.0,1.0,골목상권,1000970,고덕로61길,99051.0,2447.9666666666667,2295193474.0,4.0,54.0,175958333.0,988.0,7.0
19737,2017.0,1.0,골목상권,1000971,구천면로36길,112169.0,61.0,2756484565.0,31.0,54.0,164866622.0,2655.0,3.0
19738,2017.0,1.0,골목상권,1000972,구천면로41길,203322.0,603.0,4730825047.0,73.0,52.0,151847494.0,5315.0,12.0
19739,2017.0,1.0,골목상권,1000973,구천면로42길,178629.0,384.0,2999740707.0,38.0,52.0,150899206.0,4410.0,9.0
19740,2017.0,1.0,골목상권,1000718,신길로60길,369853.0,436.0,3369793076.0,59.0,54.0,120647155.0,3204.0,8.0
19741,2017.0,1.0,골목상권,1000719,양평로19길,218472.0,4256.0,14669455588.0,6.0,68.0,222237951.0,3144.0,13.0
19742,2017.0,1.0,골목상권,1000720,양평로22라길,315881.0,33.0,4221254036.0,8.0,40.0,135531224.0,1471.0,5.0
19743,2017.0,1.0,골목상권,1000721,양평로28길,61450.0,605.0,1749793655.0,33.0,46.0,171668561.0,3649.0,6.0
19744,2017.0,1.0,골목상권,1000722,여의대방로35길,221711.0,769.0,2459372700.0,16.0,53.0,151923555.0,1780.0,10.0
19745,2017.0,1.0,골목상권,1000723,여의대방로39길,109987.0,8.0,3153670822.0,1.0,56.0,116375000.0,444.0,11.0
19746,2017.0,1.0,골목상권,1000476,망원로2길,251447.0,207.0,4007378126.0,131.0,50.0,156557258.0,4671.0,5.0
19747,2017.0,1.0,골목상권,1000477,매봉산로2길,360357.0,2009.0,18608636406.0,34.0,36.0,175039127.0,3031.0,11.0
19748,2017.0,1.0,골목상권,1000880,효령로23길,169253.0,713.0,2442713974.0,86.0,58.0,237143134.0,4309.0,0.0
19749,2017.0,1.0,골목상권,1000881,효령로31길,119523.0,1440.0,3260862124.0,47.0,63.0,262149637.0,1875.0,2.0
19750,2017.0,1.0,골목상권,1000882,효령로34길,110887.0,23.0,7708828807.0,20.0,93.0,384712297.0,1859.0,5.0
19751,2017.0,1.0,골목상권,1000883,효령로72길,199941.0,224.0,5080373906.0,12.0,83.0,388102603.0,2169.0,16.0
19752,2017.0,1.0,골목상권,1000884,방배중앙로21길,103185.0,1980.0,6952359196.0,35.0,64.0,288543846.0,2693.0,6.0
19753,2017.0,1.0,골목상권,1000879,청두곶길,42525.0,2013.0,5317987841.0,75.0,62.0,279106050.0,4069.0,3.0
19754,2017.0,1.0,골목상권,1000885,서초중앙로8길,106369.0,7055.0,10084501959.0,30.0,87.0,371291768.0,2708.0,9.0
19755,2017.0,1.0,골목상권,1000704,도신로29길,137506.0,82.0,4883477100.0,17.0,51.0,121829365.0,1687.0,11.0
19756,2017.0,1.0,골목상권,1000510,곰달래로3길,164047.0,393.0,5270486677.0,54.0,54.0,98995825.0,3961.0,7.0
19757,2017.0,1.0,골목상권,1000999,진황도로27길,545140.0,490.0,4886526004.0,27.0,54.0,176220395.0,7146.0,5.0
19758,2017.0,1.0,골목상권,1000681,시흥대로84길,149675.0,174.0,632565893.0,96.0,54.0,114503619.0,5960.0,2.0
19759,2017.0,1.0,골목상권,1000682,시흥대로94길,110334.0,780.0,6789434363.0,37.0,51.0,114203724.0,3940.0,12.0
19760,2017.0,1.0,골목상권,1000895,논현로10길,111118.0,2567.0,8815075271.0,35.0,58.0,238410832.0,1515.0,5.0
19761,2017.0,1.0,골목상권,1000896,논현로115길,362556.0,2789.0,20665983448.0,87.0,61.0,232229037.0,3422.0,13.0
19762,2017.0,1.0,골목상권,1000897,논현로123길,80940.0,94.0,2604336153.0,41.0,45.0,176822385.0,2161.0,1.0
19763,2017.0,1.0,골목상권,1000473,마포대로4길,132953.0,181.0,8999762303.0,3.0,61.0,223819519.0,879.0,5.0
19764,2017.0,1.0,골목상권,1000474,만리재옛길,533577.0,1407.0,5026029901.0,45.0,57.0,213321307.0,2691.0,9.0
19765,2017.0,1.0,골목상권,1000475,망원로11길,101529.0,1039.0,12275159713.0,41.0,51.0,146752714.0,2321.0,10.0
19766,2017.0,1.0,골목상권,1000786,구암길,122654.0,84.0,2823294964.0,70.0,54.0,141103961.0,6067.0,16.0
19767,2017.0,1.0,골목상권,1000904,도곡로37길,642680.0,3601.0,22128110676.0,130.0,56.0,221962263.0,6014.0,17.0
19768,2017.0,1.0,골목상권,1000905,도산대로15길,56265.0,1865.0,7117784504.0,17.0,56.0,232447371.0,856.0,0.0
19769,2017.0,1.0,골목상권,1000598,우장산로6길,156706.0,318.0,6207397130.0,87.0,59.0,146274275.0,5525.0,7.0
19770,2017.0,1.0,골목상권,1000599,월정로20길,193979.0,4.0,3978445830.0,40.0,37.0,91523252.0,2252.0,50.0
19771,2017.0,1.0,골목상권,1000600,초록마을로3길,286901.0,48.0,7624554170.0,50.0,46.0,97834752.0,2614.0,41.0
19772,2017.0,1.0,골목상권,1000601,초록마을로8길,96645.0,174.0,1147602330.0,184.0,50.0,103180520.0,4978.0,3.0
19773,2017.0,1.0,골목상권,1000602,초원로16길,165928.0,594.0,1482903664.0,36.0,60.0,189656582.0,3703.0,3.0
19774,2017.0,1.0,골목상권,1000703,도신로15길,348476.0,77.0,4382834640.0,41.0,51.0,117142065.0,3749.0,10.0
19775,2017.0,1.0,골목상권,1000580,공항대로8길,107188.0,189.0,7434186534.0,54.0,47.0,111873470.0,3043.0,18.0
19776,2017.0,1.0,골목상권,1000641,도림로6길,244613.0,109.0,7937553608.0,87.0,52.0,104228818.0,1556.0,19.0
19777,2017.0,1.0,골목상권,1000669,범안로17길,158344.0,129.0,3217150900.0,8.0,55.0,149708588.0,1313.0,4.0
19778,2017.0,1.0,골목상권,1000670,벚꽃로56길,74966.0,1826.0,6645556270.0,7.0,51.0,105592033.0,1207.0,5.0
19779,2017.0,1.0,골목상권,1000671,시흥대로120길,54850.0,608.0,8233610820.0,62.0,55.0,117306496.0,3426.0,8.0
19780,2017.0,1.0,골목상권,1000672,시흥대로138길,109081.0,18.0,3064942300.0,6.0,61.0,146686508.0,625.0,13.0
19781,2017.0,1.0,골목상권,1000673,시흥대로141길,140394.0,657.0,8708148050.0,27.0,72.0,145545869.0,2274.0,16.0
19782,2017.0,1.0,골목상권,1000667,문성로5길,137091.0,145.0,2693038010.0,43.0,53.0,115935561.0,3187.0,9.0
19783,2017.0,1.0,골목상권,1000668,범안로11길,122504.0,1139.0,4630091201.0,2.0,71.0,155757653.0,1292.0,11.0
19784,2017.0,1.0,골목상권,1000800,남부순환로248길,91386.0,252.0,7053181452.0,28.0,58.0,136785870.0,1615.0,19.0
19785,2017.0,1.0,골목상권,1000920,삼성로63길,443569.0,151.0,13542128191.0,94.0,52.0,198546877.0,4244.0,10.0
19786,2017.0,1.0,골목상권,1000438,모래내로15길,108563.0,95.0,11011508995.0,17.0,73.0,358904544.0,10741.0,20.0
19787,2017.0,1.0,골목상권,1000439,북아현로4길,126922.0,421.0,2848921000.0,58.0,57.0,175451954.0,3759.0,6.0
19788,2017.0,1.0,골목상권,1000440,세검정로1길,107728.0,334.0,4866065888.0,4.0,61.0,133511747.0,1190.0,20.0
19789,2017.0,1.0,골목상권,1000441,세무서2길,66089.0,2447.9666666666667,8328275903.0,27.0,58.0,141684052.0,2006.0,18.0
19790,2017.0,1.0,골목상권,1000906,도산대로23길,185419.0,1637.0,4200251938.0,19.0,56.0,225214265.0,1585.0,3.0
19791,2017.0,1.0,골목상권,1000907,도산대로30길,370171.0,2931.0,9851798519.0,17.0,58.0,233462724.0,943.0,6.0
19792,2017.0,1.0,골목상권,1000908,도산대로38길,172158.0,156.0,5021560066.0,28.0,53.0,205560666.0,1041.0,2.0
19793,2017.0,1.0,골목상권,1000909,도산대로50길,202533.0,2799.0,7485031492.0,22.0,74.0,345285350.0,2393.0,2.0
19794,2017.0,1.0,골목상권,1000910,도산대로81길,106673.0,4539.0,15607853652.0,25.0,157.0,979716567.0,965.0,15.0
19795,2017.0,1.0,골목상권,1000853,동광로12길,192714.0,787.0,3098464654.0,16.0,63.0,252606958.0,1465.0,6.0
19796,2017.0,1.0,골목상권,1000891,개포로28길,96501.0,286.0,4032198053.0,44.0,55.0,224792607.0,2003.0,5.0
19797,2017.0,1.0,골목상권,1000892,개포로82길,18416.0,2447.9666666666667,8436995761.0,27.673333333333332,66.48666666666666,258047002.42,2532.766666666667,13.0
19798,2017.0,1.0,골목상권,1000965,오금로46길,173276.0,1421.0,10419756933.0,56.0,59.0,196958274.0,2706.0,10.0
19799,2017.0,1.0,골목상권,1000966,풍성로25길,222769.0,788.0,3647858091.0,11.0,61.0,162117316.0,2068.0,7.0
19800,2017.0,1.0,골목상권,1000443,수색로8길,101861.0,2631.0,822766104.0,84.0,57.0,127575284.0,3790.0,7.0
19801,2017.0,1.0,골목상권,1000444,신촌로37길,97785.0,152.0,6995871503.0,3.0,39.0,135608824.0,832.0,14.0
19802,2017.0,1.0,골목상권,1000445,연희로10길,168565.0,118.0,7004193507.0,43.0,50.0,114925295.0,3251.0,3.0
19803,2017.0,1.0,골목상권,1000446,응암로1길,103862.0,361.0,4355030815.0,124.0,53.0,131015056.0,3863.0,11.0
19804,2017.0,1.0,골목상권,1000447,증가로10길,308698.0,163.0,11323393385.0,64.0,45.0,112598930.0,3859.0,11.0
19805,2017.0,1.0,골목상권,1000898,논현로139길,266461.0,2706.0,10203522637.0,43.0,103.0,479355053.0,1491.0,5.0
19806,2017.0,1.0,골목상권,1000666,독산로85길,35473.0,85.0,4198046571.0,9.0,51.0,115330387.0,556.0,10.0
19807,2017.0,1.0,골목상권,1000544,중앙로36길,69448.0,2.0,3704957833.0,8.0,49.0,119916667.0,946.0,11.0
19808,2017.0,1.0,골목상권,1000545,중앙로45길,334826.0,160.0,7096825490.0,43.0,53.0,133521076.0,2979.0,18.0
19809,2017.0,1.0,골목상권,1000546,중앙로47길,135453.0,125.0,1189854283.0,38.0,59.0,137634341.0,3765.0,1.0
19810,2017.0,1.0,골목상권,1000547,중앙로51길,126227.0,147.0,3275246494.0,71.0,58.0,122262842.0,4389.0,5.0
19811,2017.0,1.0,골목상권,1000548,중앙로55길,93489.0,350.0,2522681052.0,100.0,51.0,94064094.0,4186.0,2.0
19812,2017.0,1.0,골목상권,1000470,동교로38길,213060.0,250.0,8430226809.0,24.0,40.0,102725816.0,1561.0,15.0
19813,2017.0,1.0,골목상권,1000435,가재울로6길,339379.0,15.0,4923416278.0,36.0,50.0,121407749.0,2765.0,14.0
19814,2017.0,1.0,골목상권,1000436,독립문로8길,315414.0,773.0,1308550255.0,42.0,58.0,161026317.0,4321.0,9.0
19815,2017.0,1.0,골목상권,1000437,명지대길,120737.0,387.0,6208587146.0,38.0,47.0,107863464.0,2403.0,7.0
19816,2017.0,1.0,골목상권,1000975,동남로82길,1443.0,10.0,1588265862.0,5.0,44.0,148609524.0,1906.0,8.0
19817,2017.0,1.0,골목상권,1000976,동남로85길,82841.0,130.0,4085105908.0,30.0,49.0,172173810.0,3140.0,5.0
19818,2017.0,1.0,골목상권,1000977,명일로13길,237138.0,121.0,5617474808.0,35.0,56.0,139975258.0,2583.0,11.0
19819,2017.0,1.0,골목상권,1000893,남부순환로365길,124639.0,185.0,5116963205.0,7.0,76.0,461481075.0,3299.0,8.0
19820,2017.0,1.0,골목상권,1000570,곰달래로31길,129733.0,9.0,1832614689.0,94.0,53.0,111339398.0,3162.0,2.0
19821,2017.0,1.0,골목상권,1000571,곰달래로47길,83475.0,36.0,974610955.0,123.0,54.0,112139399.0,4181.0,12.0
19822,2017.0,1.0,골목상권,1000572,곰달래로53길,27244.0,55.0,821710323.0,85.0,49.0,112753257.0,3803.0,11.0
19823,2017.0,1.0,골목상권,1000573,곰달래로60길,244139.0,596.0,14101038810.0,36.0,48.0,108175748.0,1958.0,12.0
19824,2017.0,1.0,골목상권,1000611,개봉로17다길,150138.0,163.0,4791403359.0,90.0,55.0,114949096.0,3467.0,17.0
19825,2017.0,1.0,골목상권,1000612,개봉로1길,201086.0,49.0,1291688664.0,40.0,52.0,113267253.0,2130.0,3.0
19826,2017.0,1.0,골목상권,1000699,도림로112길,215851.0,12.0,1833205697.0,8.0,55.0,130302827.0,2413.0,4.0
19827,2017.0,1.0,골목상권,1000894,논현로106길,348993.0,2732.0,8563136312.0,60.0,50.0,191357765.0,2055.0,7.0
19828,2017.0,1.0,골목상권,1000700,도림로147길,103197.0,1703.0,2925608187.0,27.673333333333332,66.48666666666666,258047002.42,2532.766666666667,5.0
19829,2017.0,1.0,골목상권,1000701,도림로63길,113000.0,32.0,1220882231.0,10.0,49.0,137475069.0,1911.0,2.0
19830,2017.0,1.0,골목상권,1000702,도림천로21길,278167.0,92.0,4217216307.0,15.0,45.0,135853798.0,2375.0,3.0
19831,2017.0,1.0,골목상권,1000793,난우길,134141.0,436.0,5613508164.0,33.0,58.0,118846139.0,2431.0,9.0
19832,2017.0,1.0,골목상권,1000984,성안로3길,310827.0,1614.0,5943847407.0,87.0,60.0,167551777.0,4175.0,7.0
19833,2017.0,1.0,골목상권,1000845,강남대로34길,166996.0,997.0,8132194150.0,58.0,57.0,206007220.0,2645.0,1.0
19834,2017.0,1.0,골목상권,1000517,남부순환로88길,107140.0,300.0,9401455055.0,2.0,81.0,278169806.0,1871.0,9.0
19835,2017.0,1.0,골목상권,1000899,논현로159길,85137.0,2447.9666666666667,9750770629.0,4.0,45.0,203959982.0,506.0,2.0
19836,2017.0,1.0,골목상권,1000900,논현로26길,181832.0,6682.0,13362815229.0,23.0,62.0,263377772.0,1267.0,6.0
19837,2017.0,1.0,골목상권,1000901,논현로28길,126704.0,10370.0,8957613716.0,27.673333333333332,66.48666666666666,258047002.42,2532.766666666667,7.0
19838,2017.0,1.0,골목상권,1000902,논현로63길,262517.0,10880.0,11156102924.0,53.0,68.0,273305514.0,2695.0,5.0
