,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,총_유동인구_수,집객시설_수,당월_매출_금액,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
23741,2016,1,전통시장,1001393,마포농수산물시장,492,,,36048816325.0,,,,
23742,2016,1,전통시장,1001391,망원월드컵시장,17,85753.0,16.0,8467699835.0,758.0,24.0,48.0,133042400.0
23743,2016,1,전통시장,1001390,망원시장,33,63425.0,16.0,12593210937.0,1245.0,47.0,52.0,151766109.0
23744,2016,1,전통시장,1001386,신수시장,123,3549.0,5.0,1244952400.0,111.0,1.0,51.0,172125000.0
23745,2016,1,전통시장,1001385,아현시장,21,121855.0,24.0,9122768726.0,258.0,3.0,59.0,151416667.0
23746,2016,1,전통시장,1001374,대림골목시장,299,90204.0,16.0,6837245719.0,530.0,9.0,49.0,103499074.0
23747,2016,1,전통시장,1001367,상계중앙시장,27,238626.0,14.0,8135988915.0,2189.0,18.0,56.0,112170586.0
23748,2016,1,전통시장,1001364,방학동도깨비시장,131,62309.0,13.0,7149603354.0,1322.0,11.0,47.0,77046299.0
23749,2016,1,전통시장,1001363,쌍문역골목시장,58,32450.0,3.0,4078310908.0,782.0,5.0,58.0,103880556.0
23750,2016,1,전통시장,1001361,신도봉시장,26,3286.0,,1767168016.0,123.0,3.0,42.0,67596429.0
23751,2016,1,전통시장,1001359,창동신창시장,130,182098.0,12.0,6238748363.0,1843.0,40.0,54.0,116568089.0
23752,2016,1,전통시장,1001358,수유북부시장,13,11149.0,,1093955126.0,58.0,1.0,81.0,136250000.0
23753,2016,1,전통시장,1001357,장미원골목시장,73,151223.0,6.0,3152645248.0,1554.0,30.0,50.0,113887122.0
23754,2016,1,전통시장,1001356,수유중앙시장,130,6638.0,1.0,378209614.0,25.0,2.0,55.0,99500000.0
23755,2016,1,전통시장,1001355,강북종합시장,60,57874.0,4.0,5219479003.0,809.0,5.0,54.0,108256667.0
23756,2016,1,전통시장,1001354,우이시장,148,98970.0,2.0,3236905751.0,1788.0,28.0,52.0,102312641.0
23757,2016,1,전통시장,1001353,수유전통시장,451,231097.0,18.0,16048509240.0,526.0,3.0,61.0,138164105.0
23758,2016,1,전통시장,1001352,번동북부골목시장,88,109016.0,7.0,3256114123.0,986.0,6.0,62.0,139499790.0
23759,2016,1,전통시장,1001351,솔샘시장,105,35278.0,8.0,5785524254.0,400.0,1.0,124.0,350000000.0
23760,2016,1,전통시장,1001349,방천골목시장,84,122503.0,7.0,12427539591.0,1505.0,3.0,41.0,99000000.0
23761,2016,1,전통시장,1001347,석관황금시장,52,183522.0,2.0,1422688142.0,2106.0,2.0,46.0,136750000.0
23762,2016,1,전통시장,1001343,장위전통시장,178,49192.0,6.0,7250056499.0,1814.0,5.0,66.0,145761111.0
23763,2016,1,전통시장,1001340,정릉시장,35,144286.0,33.0,9386455158.0,1364.0,20.0,53.0,122948072.0
23764,2016,1,전통시장,1001339,정릉아리랑시장,8,91274.0,11.0,2412900953.0,411.0,8.0,60.0,186028908.0
23765,2016,1,전통시장,1001338,돈암제일시장,77,528864.0,29.0,10336143473.0,,,,
23766,2016,1,전통시장,1001336,우림골목시장,222,224201.0,39.0,17160603578.0,2458.0,18.0,54.0,109109914.0
23767,2016,1,전통시장,1001335,묵1동도깨비시장,266,24553.0,1.0,1461548423.0,713.0,14.0,51.0,99322194.0
23768,2016,1,전통시장,1001334,태능시장,4,65409.0,13.0,4775257916.0,742.0,3.0,72.0,144275400.0
23769,2016,1,전통시장,1001333,중화제일시장,23,87007.0,6.0,2070381023.0,1965.0,9.0,60.0,105858264.0
23770,2016,1,전통시장,1001332,사가정시장,257,196565.0,23.0,9831415537.0,2040.0,9.0,54.0,134282051.0
23771,2016,1,전통시장,1001330,동원시장,53,192040.0,31.0,15992121770.0,2112.0,16.0,52.0,112470283.0
23772,2016,1,전통시장,1001329,동부골목시장,83,108545.0,18.0,15610362983.0,1282.0,13.0,39.0,109187851.0
23773,2016,1,전통시장,1001326,회기시장,120,93905.0,11.0,4472041666.0,1113.0,6.0,48.0,127530877.0
23774,2016,1,전통시장,1001323,답십리시장,24,114532.0,15.0,6431265694.0,493.0,2.0,59.0,119869048.0
23775,2016,1,전통시장,1001321,답십리현대시장,99,81322.0,,991284968.0,,,,
23776,2016,1,전통시장,1001319,청량리종합시장,6,92631.0,2.0,19705228599.0,,,,
23777,2016,1,전통시장,1001317,청량리농수산물시장,15,6428.0,,169429998.0,216.0,1.0,56.0,162750000.0
23778,2016,1,전통시장,1001316,서울약령시장,1359,440252.0,89.0,37289591057.0,1620.0,3.0,41.0,123260606.0
23779,2016,1,전통시장,1001313,청량리수산시장,196,134406.0,10.0,1169282990.0,416.0,1.0,39.0,133833333.0
23780,2016,1,전통시장,1001310,구의시장,99,12289.0,,69359990.0,21.0,1.0,46.0,166600000.0
23781,2016,1,전통시장,1001309,조양시장,75,13639.0,2.0,381588632.0,180.0,3.0,19.0,77181818.0
23782,2016,1,전통시장,1001308,영동교골목시장,26,122702.0,3.0,3027936233.0,1713.0,9.0,56.0,173649078.0
23783,2016,1,전통시장,1001307,능동로골목시장,292,85261.0,,849728464.0,,,,
23784,2016,1,전통시장,1001304,자양골목시장,93,157096.0,1.0,5094879984.0,2239.0,31.0,51.0,161169767.0
23785,2016,1,전통시장,1001301,중곡제일시장,140,101557.0,19.0,10976140226.0,1027.0,2.0,67.0,161482456.0
23786,2016,1,전통시장,1001299,한아름시장,114,12173.0,5.0,2872280443.0,,,,
23787,2016,1,전통시장,1001298,성동용답상가시장,277,61064.0,8.0,7941042660.0,1594.0,10.0,66.0,135757143.0
23788,2016,1,전통시장,1001297,뚝도시장,31,95052.0,10.0,6260575365.0,396.0,1.0,53.0,192371795.0
23789,2016,1,전통시장,1001296,금남시장,22,27200.0,18.0,4322379831.0,427.0,1.0,58.0,169500000.0
23790,2016,1,전통시장,1001295,행당시장,219,389499.0,34.0,15068892624.0,1254.0,2.0,29.0,59388889.0
23791,2016,1,전통시장,1001294,마장축산물시장,1569,97580.0,6.0,221657111312.0,729.0,1.0,110.0,173000000.0
23792,2016,1,전통시장,1001289,용문전통시장,25,63983.0,6.0,6233821144.0,694.0,2.0,15.0,73388889.0
23793,2016,1,전통시장,1001286,후암시장,39,17648.0,1.0,2262617914.0,458.0,2.0,56.0,154051724.0
23794,2016,1,전통시장,1001285,합동(새벽)시장,2374,44814.0,4.0,1034968412.0,,,,
23795,2016,1,전통시장,1001284,서울중앙시장,227,608277.0,6.0,8193822464.0,1442.0,1.0,44.0,98000000.0
23796,2016,1,전통시장,1001283,백학시장,445,64309.0,7.0,7200466276.0,1031.0,5.0,56.0,130514286.0
23797,2016,1,전통시장,1001282,약수시장,1580,284129.0,15.0,11783823785.0,2789.0,15.0,59.0,142961174.0
23798,2016,1,전통시장,1001281,청평화시장,2653,49381.0,,595699651.0,,,,
23799,2016,1,전통시장,1001280,제일평화시장,454,88613.0,3.0,9002430411.0,,,,
23800,2016,1,전통시장,1001278,남평화시장,163,,,1296424082.0,,,,
23801,2016,1,전통시장,1001277,방산종합시장,1815,480404.0,19.0,23534940586.0,331.0,1.0,34.0,59750000.0
23802,2016,1,전통시장,1001275,인현시장,1202,120531.0,3.0,3886653385.0,,,,
23803,2016,1,전통시장,1001274,신중부시장,2420,483784.0,9.0,30889730239.0,,,,
23804,2016,1,전통시장,1001273,남대문시장,7064,1079678.0,76.0,100580751668.0,,,,
23805,2016,1,전통시장,1001271,동묘시장,924,146672.0,8.0,5077835420.0,850.0,3.0,16.0,76250000.0
23806,2016,1,전통시장,1001270,창신골목시장,225,241348.0,8.0,6794532877.0,330.0,1.0,102.0,179500000.0
23807,2016,1,전통시장,1001268,충신시장,340,31077.0,4.0,216026661.0,,,,
23808,2016,1,전통시장,1001267,종로신진시장,31,117546.0,13.0,14145821929.0,,,,
23809,2016,1,전통시장,1001266,동대문종합시장,240,203714.0,11.0,10769405286.0,,,,
23810,2016,1,전통시장,1001265,광장시장,213,213254.0,26.0,17615161540.0,,,,
23811,2016,1,발달상권,1001263,서울 노원구 노원역_3,797,768961.0,76.0,75521150213.0,784.0,1.0,52.0,199146617.0
23812,2016,1,발달상권,1001261,서울 노원구 노원역_1,982,351572.0,59.0,18579379347.0,,,,
23813,2016,1,발달상권,1001260,창동역,2395,333915.0,76.0,42184347908.0,2799.0,1.0,15.0,74800000.0
23814,2016,1,발달상권,1001259,서울 강북구 수유역_3,58,200050.0,19.0,12504945633.0,549.0,4.0,57.0,115230655.0
23815,2016,1,발달상권,1001257,서울 강북구 수유역_2,4168,1067061.0,71.0,51264823566.0,1430.0,21.0,57.0,133165972.0
23816,2016,1,발달상권,1001256,서울 강북구 수유역_1,120,319972.0,44.0,25052051360.0,746.0,8.0,44.0,98572956.0
23817,2016,1,발달상권,1001255,서울 은평구 연신내역_3,598,184737.0,2.0,3191980442.0,49.0,1.0,22.0,35000000.0
23818,2016,1,발달상권,1001254,서울 은평구 연신내역_2,378,846183.0,50.0,46956858226.0,844.0,9.0,40.0,76491623.0
23819,2016,1,발달상권,1001253,서울 은평구 연신내역_1,76,293222.0,27.0,8175073018.0,141.0,4.0,41.0,125509527.0
23820,2016,1,발달상권,1001252,서울 성북구 미아삼거리역_2,502,,,,789.0,2.0,39.0,95666667.0
23821,2016,1,발달상권,1001251,서울 강북구 미아삼거리역_1,462,435753.0,63.0,42412016794.0,408.0,3.0,39.0,98388889.0
23822,2016,1,발달상권,1001250,서울 은평구 불광역_3,45,,,9076023313.0,,13.0,23.0,99528800.0
23823,2016,1,발달상권,1001249,서울 은평구 불광역_2,71,322645.0,23.0,10953857078.0,1826.0,9.0,34.0,89629630.0
23824,2016,1,발달상권,1001248,서울 은평구 불광역_1,253,471271.0,28.0,24540449283.0,656.0,12.0,46.0,98356952.0
23825,2016,1,발달상권,1001247,미아사거리_2,134,63409.0,10.0,6144144338.0,,,,
23826,2016,1,발달상권,1001246,미아사거리_1,570,57907.0,15.0,1455449898.0,707.0,3.0,49.0,164300159.0
23827,2016,1,발달상권,1001245,서울 성북구 성신여대입구역,4909,799302.0,36.0,44150111906.0,905.0,4.0,50.0,175102463.0
23828,2016,1,발달상권,1001244,경희대학교,351,317654.0,9.0,21100641216.0,627.0,1.0,12.0,43000000.0
23829,2016,1,발달상권,1001243,서울 성북구 안암역,83,199791.0,12.0,10976608059.0,469.0,1.0,19.0,69937500.0
23830,2016,1,발달상권,1001242,혜화역 대학로_3,1690,638223.0,22.0,38695940508.0,844.0,10.0,41.0,104670044.0
23831,2016,1,발달상권,1001241,혜화역 대학로_2,1393,182214.0,9.0,6106505897.0,839.0,10.0,66.0,168136359.0
23832,2016,1,발달상권,1001240,혜화역 대학로_1,1256,488506.0,35.0,40317835341.0,563.0,11.0,54.0,113404545.0
23833,2016,1,발달상권,1001239,디지털미디어시티,21515,27198.0,50.0,41792829131.0,,,,
23834,2016,1,발달상권,1001238,서울 동대문구 청량리역,3146,1404240.0,87.0,58440737537.0,2189.0,2.0,108.0,291965026.0
23835,2016,1,발달상권,1001236,서울 종로구 안국역_2,755,117422.0,18.0,6469547869.0,125.0,2.0,71.0,173825000.0
23836,2016,1,발달상권,1001235,서울 종로구 안국역_1,11904,32886.0,21.0,9182202790.0,,,,
23837,2016,1,발달상권,1001234,서울 종로구 경복궁역_1,231,190751.0,17.0,15275360017.0,516.0,7.0,67.0,210727891.0
23838,2016,1,발달상권,1001233,서울 종로구 종로3가역_3,3114,478803.0,19.0,40272807191.0,,,,
23839,2016,1,발달상권,1001232,서울 종로구 종로3가역_2,1812,1328322.0,40.0,49174356356.0,,,,
23840,2016,1,발달상권,1001231,서울 동대문구 신설동역_2,4296,434840.0,18.0,12721512912.0,151.0,3.0,40.0,108304945.0
23841,2016,1,발달상권,1001230,인사동,21966,314881.0,143.0,125914843311.0,444.0,2.0,85.0,143355705.0
23842,2016,1,발달상권,1001229,서울 종로구 종로5가역_4,662,63067.0,18.0,10435722454.0,540.0,1.0,25.0,65000000.0
23843,2016,1,발달상권,1001228,서울 종로구 종로5가역_3,5333,786311.0,81.0,23660330988.0,,,,
23844,2016,1,발달상권,1001227,종로구청,14751,501005.0,82.0,84243951734.0,286.0,1.0,141.0,648462963.0
23845,2016,1,발달상권,1001226,서울 종로구 종로5가역_2,14106,613609.0,53.0,41656558244.0,1232.0,8.0,43.0,153636626.0
23846,2016,1,발달상권,1001225,신설동역,729,146783.0,4.0,4732274741.0,601.0,1.0,12.0,72000000.0
23847,2016,1,발달상권,1001224,서울 동대문구 신설동역_1,2,300327.0,14.0,4577213045.0,64.0,1.0,78.0,158000000.0
23848,2016,1,발달상권,1001223,서울 종로구 광화문역_2,53651,668356.0,87.0,60000717236.0,1637.0,10.0,119.0,554885334.0
23849,2016,1,발달상권,1001222,동묘앞역,69,92755.0,30.0,10942586183.0,643.0,1.0,75.0,321348501.0
23850,2016,1,발달상권,1001221,장안동사거리,552,466087.0,63.0,32629739100.0,2549.0,17.0,67.0,186572778.0
23851,2016,1,발달상권,1001220,서울 종로구 동대문역_2,1054,634207.0,24.0,27669824245.0,,,,
23852,2016,1,발달상권,1001218,동대문시장_2,496,277316.0,25.0,12220883493.0,,,,
23853,2016,1,발달상권,1001217,서울 종로구 종로5가역_1,51,264791.0,4.0,3719091512.0,,,,
23854,2016,1,발달상권,1001216,서울 종로구 종로3가역_1,3427,442323.0,31.0,26006611009.0,,,,
23855,2016,1,발달상권,1001215,서울 종로구 광화문역_1,2337,243279.0,41.0,20564399032.0,,,,
23856,2016,1,발달상권,1001214,종각역,20802,99837.0,20.0,6632395162.0,,,,
23857,2016,1,발달상권,1001213,종각역 젊음의 거리,2020,584729.0,38.0,80474275588.0,47.0,1.0,21.0,90142857.0
23858,2016,1,발달상권,1001212,서대문구 서대문역_1,384,120615.0,14.0,5377823210.0,,,,
23859,2016,1,발달상권,1001211,동대문시장_1,428,434192.0,23.0,38144491688.0,,,,
23860,2016,1,발달상권,1001210,시청역_2,23527,112817.0,30.0,34205605232.0,79.0,1.0,70.0,286500000.0
23861,2016,1,발달상권,1001209,서울시청,26181,354923.0,53.0,71826987606.0,,,,
23862,2016,1,발달상권,1001208,서울 중구 을지로3가역_2,8769,744308.0,21.0,35481021288.0,627.0,2.0,77.0,197066422.0
23863,2016,1,발달상권,1001207,서울 중구 신당역_2,1266,420594.0,12.0,13692044448.0,350.0,1.0,17.0,98246667.0
23864,2016,1,발달상권,1001206,서대문구 서대문역_2,1999,478518.0,49.0,14341754512.0,970.0,7.0,39.0,118485923.0
23865,2016,1,발달상권,1001205,동대문역사문화공원역,4141,316801.0,16.0,24596530986.0,366.0,2.0,46.0,71500000.0
23866,2016,1,발달상권,1001204,서울 중구 을지로3가역_1,14260,827541.0,34.0,35939831948.0,,,,
23867,2016,1,발달상권,1001203,명동거리,26062,1516381.0,140.0,248531919534.0,,,,
23868,2016,1,발달상권,1001202,롯데백화점,40444,649247.0,36.0,98964131911.0,,,,
23869,2016,1,발달상권,1001201,서울 중구 신당역_1,1100,507457.0,24.0,19905873764.0,787.0,6.0,68.0,192533321.0
23870,2016,1,발달상권,1001200,북창동,7518,515077.0,27.0,28750621429.0,,,,
23871,2016,1,발달상권,1001199,서울 중구 충무로역_2,16829,1117222.0,34.0,41262392119.0,619.0,2.0,73.0,178098830.0
23872,2016,1,발달상권,1001198,서울 강서구 송정역,682,199745.0,39.0,17776324396.0,1829.0,25.0,47.0,93594499.0
23873,2016,1,발달상권,1001197,장한평역_2,12116,223868.0,19.0,23224053124.0,989.0,11.0,61.0,146044439.0
23874,2016,1,발달상권,1001196,시청역_1,65736,365148.0,60.0,43238489983.0,,,,
23875,2016,1,발달상권,1001195,왕십리역_2,718,350636.0,8.0,10945297719.0,,,,
23876,2016,1,발달상권,1001194,서울 강서구 발산역,681,202913.0,33.0,61150536360.0,,,,
23877,2016,1,발달상권,1001193,장한평역_1,2460,179651.0,33.0,17010985072.0,129.0,2.0,85.0,206214286.0
23878,2016,1,발달상권,1001192,서울 중구 충무로역_1,3092,571367.0,27.0,23586264126.0,584.0,2.0,49.0,142321429.0
23879,2016,1,발달상권,1001190,장한평역,2347,120118.0,19.0,57303844465.0,190.0,2.0,13.0,16666667.0
23880,2016,1,발달상권,1001189,서울 중구 명동역,3485,202821.0,34.0,14744932341.0,625.0,3.0,113.0,544006356.0
23881,2016,1,발달상권,1001188,장충동 족발거리,204,57373.0,8.0,7804095974.0,229.0,3.0,36.0,116444129.0
23882,2016,1,발달상권,1001187,한양시장,253,333856.0,9.0,18782715342.0,340.0,9.0,47.0,93883004.0
23883,2016,1,발달상권,1001186,서울 서대문구 이대역,1171,415909.0,34.0,43458400299.0,889.0,11.0,38.0,123281464.0
23884,2016,1,발달상권,1001185,서울 서대문구 신촌역,2563,2644747.0,106.0,125117345824.0,1452.0,19.0,51.0,81264519.0
23885,2016,1,발달상권,1001184,서울 마포구 홍대입구역_3,722,769114.0,35.0,12837101214.0,,,,
23886,2016,1,발달상권,1001183,서울 마포구 홍대입구역_2,2801,154205.0,12.0,11084626701.0,668.0,9.0,46.0,114041553.0
23887,2016,1,발달상권,1001182,홍익대학교 주변,14466,3069899.0,147.0,303234129528.0,7397.0,100.0,48.0,122082022.0
23888,2016,1,발달상권,1001181,서울 광진구 군자역,163,381991.0,37.0,25152588875.0,1867.0,18.0,45.0,120739815.0
23889,2016,1,발달상권,1001180,신촌역,207,1194633.0,114.0,33871088774.0,785.0,10.0,29.0,72925193.0
23890,2016,1,발달상권,1001179,강서구청,3431,571619.0,53.0,34546647136.0,3479.0,39.0,46.0,101580637.0
23891,2016,1,발달상권,1001178,서울 마포구 홍대입구역_1,720,286135.0,19.0,14761043232.0,647.0,13.0,51.0,147186898.0
23892,2016,1,발달상권,1001175,서울 강동구 고덕역,493,350024.0,63.0,50899842742.0,2655.0,5.0,98.0,385031536.0
23893,2016,1,발달상권,1001173,서울 강동구 명일역,848,524131.0,81.0,34716141451.0,1659.0,15.0,61.0,152439669.0
23894,2016,1,발달상권,1001172,어린이대공원역,139,141217.0,10.0,8568661124.0,633.0,2.0,93.0,408238000.0
23895,2016,1,발달상권,1001171,서울 마포구 공덕역_2,3907,129417.0,5.0,1393892738.0,,,,
23896,2016,1,발달상권,1001170,공덕역,6742,89630.0,19.0,15033628667.0,,1.0,196.0,1094596491.0
23897,2016,1,발달상권,1001169,서울 용산구 숙대입구역,4350,126658.0,27.0,13848149645.0,888.0,3.0,67.0,343833333.0
23898,2016,1,발달상권,1001168,남영역,14337,98627.0,45.0,16926293727.0,11.0,3.0,59.0,280224868.0
23899,2016,1,발달상권,1001167,서울 마포구 공덕역_1,4255,113302.0,24.0,8550480748.0,,2.0,118.0,662488535.0
23900,2016,1,발달상권,1001166,서울 마포구 마포역_2,964,755756.0,39.0,37556085751.0,4497.0,6.0,86.0,252030436.0
23901,2016,1,발달상권,1001165,서울 광진구 건대입구역_2,2725,629234.0,37.0,72784713385.0,2698.0,9.0,41.0,129468432.0
23902,2016,1,발달상권,1001164,서울 마포구 마포역_1,10554,586594.0,49.0,27702616012.0,746.0,3.0,84.0,295209430.0
23903,2016,1,발달상권,1001163,서울 강동구 천호역_2,3676,843619.0,92.0,74133451677.0,1674.0,9.0,82.0,263722271.0
23904,2016,1,발달상권,1001162,서울 광진구 건대입구역_1,930,325585.0,14.0,21825316300.0,1985.0,10.0,41.0,138595492.0
23905,2016,1,발달상권,1001161,건대입구역,781,52273.0,11.0,7480272505.0,,,,
23906,2016,1,발달상권,1001160,서울 광진구 구의역,867,241451.0,36.0,32442575277.0,2023.0,22.0,42.0,122851256.0
23907,2016,1,발달상권,1001159,서울 강동구 천호역,973,211278.0,36.0,14712190054.0,,,,
23908,2016,1,발달상권,1001158,당산역_2,5049,192783.0,19.0,11175680803.0,1096.0,2.0,36.0,106980583.0
23909,2016,1,발달상권,1001156,서울 강동구 길동역,1552,571540.0,59.0,37334761891.0,4468.0,22.0,41.0,133495926.0
23910,2016,1,발달상권,1001155,용산 전자상가_5,2249,211235.0,12.0,113842390560.0,954.0,6.0,60.0,225951389.0
23911,2016,1,발달상권,1001153,당산역_1,1109,149448.0,28.0,17480405074.0,1466.0,2.0,68.0,291091743.0
23912,2016,1,발달상권,1001152,서울 광진구 강변역,2212,89751.0,14.0,91609531755.0,140.0,1.0,184.0,741111111.0
23913,2016,1,발달상권,1001151,용산 전자상가_3,2497,75437.0,21.0,122659980433.0,512.0,2.0,55.0,150609684.0
23914,2016,1,발달상권,1001150,서울 용산구 이태원역,703,431460.0,39.0,50644191394.0,1197.0,11.0,97.0,495398485.0
23915,2016,1,발달상권,1001149,한남오거리,610,135740.0,26.0,18165072777.0,,,,
23916,2016,1,발달상권,1001147,용산 전자상가_2,494,27431.0,3.0,200913235636.0,114.0,1.0,85.0,304821429.0
23917,2016,1,발달상권,1001146,용산구청,101,12775.0,4.0,1842665775.0,200.0,4.0,97.0,406336310.0
23918,2016,1,발달상권,1001145,용산 전자상가_1,8205,44166.0,45.0,242381245055.0,201.0,1.0,84.0,374674157.0
23919,2016,1,발달상권,1001144,국회의사당역_2,40118,404492.0,31.0,56125988227.0,,,,
23920,2016,1,발달상권,1001143,서울 용산구 신용산역,311,178875.0,13.0,9202293078.0,369.0,2.0,43.0,252464286.0
23921,2016,1,발달상권,1001142,국회의사당역_1,5670,32876.0,6.0,9495080046.0,,,,
23922,2016,1,발달상권,1001141,압구정 로데오거리_2,14341,1831185.0,116.0,154035453158.0,3306.0,10.0,64.0,280482719.0
23923,2016,1,발달상권,1001140,서울 강남구 압구정역,10450,933251.0,155.0,81296894809.0,3590.0,44.0,75.0,351473685.0
23924,2016,1,발달상권,1001139,서울 영등포구 영등포구청역,3674,250335.0,16.0,14658832988.0,1077.0,1.0,15.0,52562500.0
23925,2016,1,발달상권,1001138,압구정 로데오거리_1,7548,592176.0,84.0,99033153464.0,759.0,15.0,188.0,1432891667.0
23926,2016,1,발달상권,1001137,서울 강동구 둔촌동역,47,63599.0,26.0,15731525553.0,877.0,9.0,59.0,141798677.0
23927,2016,1,발달상권,1001136,오목교역,211,117144.0,8.0,10366706354.0,1059.0,2.0,77.0,321075521.0
23928,2016,1,발달상권,1001135,신사동 가로수길,21175,2317716.0,293.0,258226718126.0,5627.0,61.0,59.0,215461869.0
23929,2016,1,발달상권,1001134,서울 영등포구 여의도역_2,47922,422856.0,82.0,69095008968.0,,,,
23930,2016,1,발달상권,1001133,청담사거리_3,1274,247089.0,27.0,26757179917.0,204.0,2.0,104.0,506375000.0
23931,2016,1,발달상권,1001132,영등포유통상가,1975,68063.0,8.0,15533217177.0,,,,
23932,2016,1,발달상권,1001131,청담역_2,1365,66632.0,18.0,12150561886.0,443.0,6.0,111.0,1267992589.0
23933,2016,1,발달상권,1001130,청담역_1,245,118579.0,15.0,9029066177.0,,,,
23934,2016,1,발달상권,1001129,청담사거리_2,1026,143783.0,16.0,15005708190.0,300.0,1.0,125.0,800060185.0
23935,2016,1,발달상권,1001127,서울 영등포구 여의도역_1,52600,586771.0,92.0,88295887825.0,1243.0,1.0,145.0,681683568.0
23936,2016,1,발달상권,1001125,학동사거리_2,2822,152539.0,6.0,9743984351.0,441.0,4.0,68.0,321889862.0
23937,2016,1,발달상권,1001124,서울 영등포구 영등포시장역,349,197979.0,21.0,13256428359.0,,,,
23938,2016,1,발달상권,1001123,학동사거리_1,4027,373228.0,31.0,38211914942.0,548.0,4.0,63.0,306216477.0
23939,2016,1,발달상권,1001122,여의도 시범아파트앞,2428,66280.0,14.0,10542633356.0,550.0,4.0,162.0,691915076.0
23940,2016,1,발달상권,1001121,영등포역_3,851,297254.0,14.0,5110551037.0,602.0,2.0,15.0,88052381.0
23941,2016,1,발달상권,1001120,도산공원사거리_1,9818,290712.0,28.0,20294546402.0,509.0,4.0,58.0,246853333.0
23942,2016,1,발달상권,1001119,영등포역_2,1076,841387.0,16.0,32509941692.0,889.0,2.0,15.0,71329545.0
23943,2016,1,발달상권,1001118,문래동 주민센터,66,8099.0,11.0,10973278225.0,207.0,1.0,116.0,535300000.0
23944,2016,1,발달상권,1001117,강남구 신사역_2,7283,810309.0,92.0,50643804670.0,1022.0,18.0,77.0,273423684.0
23945,2016,1,발달상권,1001115,서울 강남구 강남구청역_2,3940,683306.0,33.0,22213491921.0,185.0,3.0,55.0,241174603.0
23946,2016,1,발달상권,1001114,강남구 신사역_1,2553,191815.0,20.0,16781889510.0,1500.0,10.0,61.0,185995680.0
23947,2016,1,발달상권,1001113,서울 동작구 노량진1동_1,36,48503.0,14.0,101871759585.0,,,,
23948,2016,1,발달상권,1001112,서울 강남구 학동역_3,8474,413947.0,24.0,18105858902.0,,,,
23949,2016,1,발달상권,1001111,서울 강남구 강남구청역_1,2950,332165.0,48.0,27131308612.0,509.0,10.0,58.0,234009416.0
23950,2016,1,발달상권,1001110,잠실역,5964,396707.0,46.0,27040231254.0,3845.0,4.0,154.0,696644037.0
23951,2016,1,발달상권,1001109,강남구 논현역_4,8114,1082120.0,48.0,34732304165.0,3204.0,19.0,55.0,182039278.0
23952,2016,1,발달상권,1001108,학동역,843,148287.0,15.0,9634429654.0,674.0,7.0,95.0,357195343.0
23953,2016,1,발달상권,1001107,방이동 먹자골목,5729,408072.0,14.0,48172236280.0,3101.0,27.0,50.0,161969117.0
23954,2016,1,발달상권,1001106,서울 강남구 학동역_2,5870,365807.0,12.0,9920042482.0,137.0,1.0,25.0,92000000.0
23955,2016,1,발달상권,1001105,서울 동작구 노량진역,3620,241658.0,27.0,36080567632.0,1555.0,4.0,37.0,114916511.0
23956,2016,1,발달상권,1001104,삼성역_3,8416,162510.0,26.0,15903045103.0,,,,
23957,2016,1,발달상권,1001103,코엑스,20413,64041.0,52.0,170578730045.0,,,,
23958,2016,1,발달상권,1001102,서울 강남구 학동역_1,5642,174430.0,6.0,19062526752.0,1004.0,18.0,50.0,190240439.0
23959,2016,1,발달상권,1001101,선정릉역_2,6466,173471.0,18.0,12117679130.0,1960.0,78.0,53.0,190285755.0
23960,2016,1,발달상권,1001100,강남구 논현역_3,1534,229927.0,11.0,9854703480.0,115.0,1.0,33.0,122421053.0
23961,2016,1,발달상권,1001099,포스코사거리_2,7212,240620.0,62.0,47504316673.0,668.0,14.0,66.0,230180114.0
23962,2016,1,발달상권,1001098,포스코사거리_1,51969,607973.0,25.0,32564799867.0,3565.0,33.0,55.0,222109472.0
23963,2016,1,발달상권,1001097,잠실역 롯데월드,3297,19896.0,21.0,27842636060.0,,,,
23964,2016,1,발달상권,1001096,신도림역,3669,81955.0,58.0,71362399330.0,1114.0,5.0,97.0,405917021.0
23965,2016,1,발달상권,1001095,강남구 논현역_2,7962,1142359.0,87.0,79505979244.0,4258.0,60.0,54.0,193470644.0
23966,2016,1,발달상권,1001094,선정릉역_1,1602,66219.0,9.0,5040021303.0,728.0,15.0,95.0,357700106.0
23967,2016,1,발달상권,1001093,신천역,5911,728790.0,91.0,82189378576.0,2644.0,48.0,46.0,165628434.0
23968,2016,1,발달상권,1001092,강남구 논현역_1,2974,841164.0,75.0,47859954475.0,4731.0,22.0,40.0,165761159.0
23969,2016,1,발달상권,1001091,삼성역_2,17660,130703.0,17.0,13285506294.0,,,,
23970,2016,1,발달상권,1001090,삼정역_2,2635,191413.0,20.0,13406979306.0,728.0,12.0,67.0,234499847.0
23971,2016,1,발달상권,1001089,삼정역_1,2956,176467.0,12.0,12152591021.0,61.0,1.0,51.0,164333333.0
23972,2016,1,발달상권,1001088,삼성역_1,28464,355400.0,57.0,36172391109.0,4310.0,36.0,53.0,201657187.0
23973,2016,1,발달상권,1001087,서울 강남구 선릉역_2,7162,764541.0,50.0,64444243846.0,2051.0,44.0,42.0,145474668.0
